"Date","Prac","Subject","Age","Sex","Hand","Block","Bin","Trial","Shape","Label","Match","CorrResp","Resp","ACC","RT","Morality","Identity"
"02-Jun-2018_14:08:29","Exp",73370,18,"female","R",1,1,21,"moralSelf","moralSelf","match","n","n",1,0.6792,"Good","Self"
"02-Jun-2018_14:08:32","Exp",73370,18,"female","R",1,1,22,"immoralSelf","moralOther","mismatch","m","m",1,0.7494,"Bad","Self"
"02-Jun-2018_14:08:35","Exp",73370,18,"female","R",1,1,23,"moralOther","moralOther","match","n",NA,-1,1.0841,"Good","Other"
"02-Jun-2018_14:08:37","Exp",73370,18,"female","R",1,1,24,"immoralOther","immoralOther","match","n",NA,-1,1.0841,"Bad","Other"
"02-Jun-2018_14:08:40","Exp",73370,18,"female","R",1,2,1,"immoralOther","immoralOther","match","n","n",1,0.594,"Bad","Other"
"02-Jun-2018_14:08:42","Exp",73370,18,"female","R",1,2,2,"immoralOther","immoralSelf","mismatch","m","m",1,0.6506,"Bad","Other"
"02-Jun-2018_14:08:44","Exp",73370,18,"female","R",1,2,3,"immoralSelf","immoralSelf","match","n","n",1,0.7604,"Bad","Self"
"02-Jun-2018_14:08:46","Exp",73370,18,"female","R",1,2,4,"moralSelf","moralSelf","match","n","n",1,0.5881,"Good","Self"
"02-Jun-2018_14:08:49","Exp",73370,18,"female","R",1,2,5,"immoralOther","immoralSelf","mismatch","m","m",1,0.7807,"Bad","Other"
"02-Jun-2018_14:08:52","Exp",73370,18,"female","R",1,2,6,"immoralSelf","moralOther","mismatch","m",NA,-1,1.0841,"Bad","Self"
"02-Jun-2018_14:08:54","Exp",73370,18,"female","R",1,2,7,"moralOther","moralSelf","mismatch","m","m",1,0.8916,"Good","Other"
"02-Jun-2018_14:08:56","Exp",73370,18,"female","R",1,2,8,"moralOther","moralOther","match","n","m",0,0.7383,"Good","Other"
"02-Jun-2018_14:08:59","Exp",73370,18,"female","R",1,2,9,"immoralOther","moralOther","mismatch","m","m",1,0.6978,"Bad","Other"
"02-Jun-2018_14:09:01","Exp",73370,18,"female","R",1,2,10,"moralOther","immoralSelf","mismatch","m","m",1,0.7125,"Good","Other"
"02-Jun-2018_14:09:04","Exp",73370,18,"female","R",1,2,11,"immoralSelf","immoralOther","mismatch","m","n",0,1.0514,"Bad","Self"
"02-Jun-2018_14:09:06","Exp",73370,18,"female","R",1,2,12,"immoralOther","immoralOther","match","n","n",1,1.0252,"Bad","Other"
"02-Jun-2018_14:09:09","Exp",73370,18,"female","R",1,2,13,"immoralOther","immoralOther","match","n","n",1,0.6225,"Bad","Other"
"02-Jun-2018_14:09:11","Exp",73370,18,"female","R",1,2,14,"moralOther","moralOther","match","n",NA,-1,1.0841,"Good","Other"
"02-Jun-2018_14:09:14","Exp",73370,18,"female","R",1,2,15,"moralSelf","immoralSelf","mismatch","m","m",1,1.0142,"Good","Self"
"02-Jun-2018_14:09:16","Exp",73370,18,"female","R",1,2,16,"moralSelf","moralSelf","match","n","n",1,0.7033,"Good","Self"
"02-Jun-2018_14:09:19","Exp",73370,18,"female","R",1,2,17,"immoralSelf","immoralSelf","match","n","m",0,0.9862,"Bad","Self"
"02-Jun-2018_14:09:21","Exp",73370,18,"female","R",1,2,18,"moralOther","moralOther","match","n","n",1,0.7786,"Good","Other"
"02-Jun-2018_14:09:24","Exp",73370,18,"female","R",1,2,19,"immoralSelf","immoralSelf","match","n",NA,-1,1.0841,"Bad","Self"
"02-Jun-2018_14:09:27","Exp",73370,18,"female","R",1,2,20,"moralOther","moralSelf","mismatch","m","m",1,0.7216,"Good","Other"
"02-Jun-2018_14:09:29","Exp",73370,18,"female","R",1,2,21,"moralSelf","immoralOther","mismatch","m","m",1,0.8006,"Good","Self"
"02-Jun-2018_14:09:31","Exp",73370,18,"female","R",1,2,22,"moralSelf","moralSelf","match","n","n",1,0.7735,"Good","Self"
"02-Jun-2018_14:09:34","Exp",73370,18,"female","R",1,2,23,"immoralSelf","moralOther","mismatch","m",NA,-1,1.0841,"Bad","Self"
"02-Jun-2018_14:09:36","Exp",73370,18,"female","R",1,2,24,"moralSelf","moralOther","mismatch","m","m",1,0.7322,"Good","Self"
"02-Jun-2018_14:14:01","Exp",73370,18,"female","R",1,1,1,"immoralOther","immoralOther","match","n","y",2,0.9926,"Bad","Other"
"02-Jun-2018_14:14:04","Exp",73370,18,"female","R",1,1,2,"moralSelf","moralOther","mismatch","m",NA,-1,1.0841,"Good","Self"
"02-Jun-2018_14:14:07","Exp",73370,18,"female","R",1,1,3,"immoralSelf","immoralSelf","match","n","n",1,1.0598,"Bad","Self"
"02-Jun-2018_14:14:09","Exp",73370,18,"female","R",1,1,4,"moralSelf","immoralOther","mismatch","m","m",1,0.6698,"Good","Self"
"02-Jun-2018_14:14:11","Exp",73370,18,"female","R",1,1,5,"immoralSelf","immoralSelf","match","n","n",1,0.74,"Bad","Self"
"02-Jun-2018_14:14:13","Exp",73370,18,"female","R",1,1,6,"moralSelf","moralSelf","match","n","n",1,0.4516,"Good","Self"
"02-Jun-2018_14:14:16","Exp",73370,18,"female","R",1,1,7,"immoralOther","moralOther","mismatch","m","m",1,0.6173,"Bad","Other"
"02-Jun-2018_14:14:18","Exp",73370,18,"female","R",1,1,8,"moralOther","moralOther","match","n","m",0,0.6823,"Good","Other"
"02-Jun-2018_14:14:20","Exp",73370,18,"female","R",1,1,9,"immoralOther","immoralSelf","mismatch","m","m",1,0.7329,"Bad","Other"
"02-Jun-2018_14:14:23","Exp",73370,18,"female","R",1,1,10,"moralOther","immoralOther","mismatch","m","n",0,0.9282,"Good","Other"
"02-Jun-2018_14:14:25","Exp",73370,18,"female","R",1,1,11,"immoralOther","immoralOther","match","n","n",1,0.7557,"Bad","Other"
"02-Jun-2018_14:14:28","Exp",73370,18,"female","R",1,1,12,"moralOther","immoralSelf","mismatch","m",NA,-1,1.0841,"Good","Other"
"02-Jun-2018_14:14:30","Exp",73370,18,"female","R",1,1,13,"moralSelf","moralSelf","match","n","n",1,0.4899,"Good","Self"
"02-Jun-2018_14:14:32","Exp",73370,18,"female","R",1,1,14,"immoralOther","immoralSelf","mismatch","m","m",1,0.6923,"Bad","Other"
"02-Jun-2018_14:14:35","Exp",73370,18,"female","R",1,1,15,"immoralSelf","immoralSelf","match","n","n",1,0.7711,"Bad","Self"
"02-Jun-2018_14:14:37","Exp",73370,18,"female","R",1,1,16,"moralOther","moralOther","match","n","n",1,0.8911,"Good","Other"
"02-Jun-2018_14:14:40","Exp",73370,18,"female","R",1,1,17,"immoralOther","immoralOther","match","n","n",1,0.8259,"Bad","Other"
"02-Jun-2018_14:14:42","Exp",73370,18,"female","R",1,1,18,"moralOther","moralSelf","mismatch","m","m",1,0.7111,"Good","Other"
"02-Jun-2018_14:14:44","Exp",73370,18,"female","R",1,1,19,"moralSelf","moralSelf","match","n","n",1,0.482,"Good","Self"
"02-Jun-2018_14:14:47","Exp",73370,18,"female","R",1,1,20,"immoralSelf","moralOther","mismatch","m","m",1,0.6844,"Bad","Self"
"02-Jun-2018_14:14:49","Exp",73370,18,"female","R",1,1,21,"moralSelf","immoralSelf","mismatch","m","n",0,0.8709,"Good","Self"
"02-Jun-2018_14:14:51","Exp",73370,18,"female","R",1,1,22,"immoralSelf","moralOther","mismatch","m","m",1,0.7652,"Bad","Self"
"02-Jun-2018_14:14:54","Exp",73370,18,"female","R",1,1,23,"moralOther","moralOther","match","n","m",0,0.8212,"Good","Other"
"02-Jun-2018_14:14:56","Exp",73370,18,"female","R",1,1,24,"immoralSelf","moralOther","mismatch","m","m",1,0.9065,"Bad","Self"
"02-Jun-2018_14:14:59","Exp",73370,18,"female","R",1,2,1,"immoralOther","immoralSelf","mismatch","m","m",1,0.8134,"Bad","Other"
"02-Jun-2018_14:15:01","Exp",73370,18,"female","R",1,2,2,"moralSelf","moralSelf","match","n","n",1,0.5105,"Good","Self"
"02-Jun-2018_14:15:04","Exp",73370,18,"female","R",1,2,3,"moralSelf","immoralOther","mismatch","m","m",1,1.0333,"Good","Self"
"02-Jun-2018_14:15:06","Exp",73370,18,"female","R",1,2,4,"immoralOther","immoralOther","match","n","n",1,0.8669,"Bad","Other"
"02-Jun-2018_14:15:09","Exp",73370,18,"female","R",1,2,5,"moralOther","moralOther","match","n","m",0,0.8048,"Good","Other"
"02-Jun-2018_14:15:11","Exp",73370,18,"female","R",1,2,6,"moralSelf","moralSelf","match","n","n",1,0.6018,"Good","Self"
"02-Jun-2018_14:15:14","Exp",73370,18,"female","R",1,2,7,"immoralOther","immoralSelf","mismatch","m",NA,-1,1.0841,"Bad","Other"
"02-Jun-2018_14:15:16","Exp",73370,18,"female","R",1,2,8,"immoralOther","immoralOther","match","n","n",1,0.8809,"Bad","Other"
"02-Jun-2018_14:15:18","Exp",73370,18,"female","R",1,2,9,"immoralSelf","moralSelf","mismatch","m","m",1,0.6433,"Bad","Self"
"02-Jun-2018_14:15:21","Exp",73370,18,"female","R",1,2,10,"moralOther","immoralOther","mismatch","m","n",0,0.8929,"Good","Other"
"02-Jun-2018_14:15:23","Exp",73370,18,"female","R",1,2,11,"moralSelf","moralOther","mismatch","m","m",1,0.6835,"Good","Self"
"02-Jun-2018_14:15:26","Exp",73370,18,"female","R",1,2,12,"immoralSelf","immoralSelf","match","n","n",1,0.9019,"Bad","Self"
"02-Jun-2018_14:15:28","Exp",73370,18,"female","R",1,2,13,"moralSelf","immoralSelf","mismatch","m","m",1,0.7807,"Good","Self"
"02-Jun-2018_14:15:31","Exp",73370,18,"female","R",1,2,14,"immoralSelf","immoralOther","mismatch","m","n",0,0.8571,"Bad","Self"
"02-Jun-2018_14:15:33","Exp",73370,18,"female","R",1,2,15,"immoralSelf","immoralSelf","match","n","n",1,1.003,"Bad","Self"
"02-Jun-2018_14:15:36","Exp",73370,18,"female","R",1,2,16,"moralOther","moralOther","match","n","m",0,0.7359,"Good","Other"
"02-Jun-2018_14:15:38","Exp",73370,18,"female","R",1,2,17,"immoralSelf","moralOther","mismatch","m","m",1,0.9952,"Bad","Self"
"02-Jun-2018_14:15:41","Exp",73370,18,"female","R",1,2,18,"moralOther","immoralSelf","mismatch","m",NA,-1,1.0841,"Good","Other"
"02-Jun-2018_14:15:43","Exp",73370,18,"female","R",1,2,19,"immoralOther","immoralOther","match","n","n",1,0.7103,"Bad","Other"
"02-Jun-2018_14:15:46","Exp",73370,18,"female","R",1,2,20,"moralOther","moralOther","match","n","m",0,0.6411,"Good","Other"
"02-Jun-2018_14:15:48","Exp",73370,18,"female","R",1,2,21,"moralOther","immoralOther","mismatch","m",NA,-1,1.0841,"Good","Other"
"02-Jun-2018_14:15:51","Exp",73370,18,"female","R",1,2,22,"immoralOther","immoralSelf","mismatch","m","m",1,0.7971,"Bad","Other"
"02-Jun-2018_14:15:53","Exp",73370,18,"female","R",1,2,23,"moralSelf","moralSelf","match","n","n",1,0.6899,"Good","Self"
"02-Jun-2018_14:15:55","Exp",73370,18,"female","R",1,2,24,"immoralSelf","immoralSelf","match","n","n",1,0.7484,"Bad","Self"
"02-Jun-2018_14:20:11","Exp",73370,18,"female","R",1,1,1,"moralOther","moralOther","match","n","m",0,0.8188,"Good","Other"
"02-Jun-2018_14:20:14","Exp",73370,18,"female","R",1,1,2,"immoralSelf","immoralOther","mismatch","m","m",1,0.9718,"Bad","Self"
"02-Jun-2018_14:20:16","Exp",73370,18,"female","R",1,1,3,"immoralOther","immoralOther","match","n","n",1,0.8679,"Bad","Other"
"02-Jun-2018_14:20:19","Exp",73370,18,"female","R",1,1,4,"moralSelf","moralSelf","match","n","n",1,0.6661,"Good","Self"
"02-Jun-2018_14:20:21","Exp",73370,18,"female","R",1,1,5,"immoralSelf","moralOther","mismatch","m","m",1,0.9641,"Bad","Self"
"02-Jun-2018_14:20:24","Exp",73370,18,"female","R",1,1,6,"moralSelf","immoralSelf","mismatch","m","m",1,0.7642,"Good","Self"
"02-Jun-2018_14:20:26","Exp",73370,18,"female","R",1,1,7,"moralSelf","moralOther","mismatch","m","m",1,0.7483,"Good","Self"
"02-Jun-2018_14:20:28","Exp",73370,18,"female","R",1,1,8,"immoralSelf","moralSelf","mismatch","m","n",0,0.6679,"Bad","Self"
"02-Jun-2018_14:20:31","Exp",73370,18,"female","R",1,1,9,"immoralOther","moralOther","mismatch","m","m",1,0.8741,"Bad","Other"
"02-Jun-2018_14:20:33","Exp",73370,18,"female","R",1,1,10,"moralSelf","moralSelf","match","n","n",1,0.7364,"Good","Self"
"02-Jun-2018_14:20:36","Exp",73370,18,"female","R",1,1,11,"immoralOther","immoralOther","match","n","m",0,0.7797,"Bad","Other"
"02-Jun-2018_14:20:38","Exp",73370,18,"female","R",1,1,12,"immoralSelf","immoralSelf","match","n","n",1,0.7601,"Bad","Self"
"02-Jun-2018_14:20:40","Exp",73370,18,"female","R",1,1,13,"moralOther","moralOther","match","n","m",0,0.764,"Good","Other"
"02-Jun-2018_14:20:43","Exp",73370,18,"female","R",1,1,14,"immoralOther","immoralOther","match","n","n",1,0.8201,"Bad","Other"
"02-Jun-2018_14:20:45","Exp",73370,18,"female","R",1,1,15,"moralOther","immoralSelf","mismatch","m","m",1,0.7171,"Good","Other"
"02-Jun-2018_14:20:48","Exp",73370,18,"female","R",1,1,16,"moralOther","immoralSelf","mismatch","m","m",1,0.9802,"Good","Other"
"02-Jun-2018_14:20:50","Exp",73370,18,"female","R",1,1,17,"moralOther","immoralOther","mismatch","m",NA,-1,1.0841,"Good","Other"
"02-Jun-2018_14:20:53","Exp",73370,18,"female","R",1,1,18,"immoralOther","immoralSelf","mismatch","m","m",1,0.7391,"Bad","Other"
"02-Jun-2018_14:20:55","Exp",73370,18,"female","R",1,1,19,"immoralSelf","immoralSelf","match","n","n",1,0.6586,"Bad","Self"
"02-Jun-2018_14:20:58","Exp",73370,18,"female","R",1,1,20,"moralSelf","immoralOther","mismatch","m","m",1,0.8685,"Good","Self"
"02-Jun-2018_14:21:00","Exp",73370,18,"female","R",1,1,21,"immoralOther","moralOther","mismatch","m","m",1,0.7228,"Bad","Other"
"02-Jun-2018_14:21:02","Exp",73370,18,"female","R",1,1,22,"immoralSelf","immoralSelf","match","n","n",1,0.73,"Bad","Self"
"02-Jun-2018_14:21:05","Exp",73370,18,"female","R",1,1,23,"moralSelf","moralSelf","match","n","n",1,0.7654,"Good","Self"
"02-Jun-2018_14:21:07","Exp",73370,18,"female","R",1,1,24,"moralOther","moralOther","match","n",NA,-1,1.0841,"Good","Other"
"02-Jun-2018_14:21:10","Exp",73370,18,"female","R",1,2,1,"immoralSelf","immoralSelf","match","n",NA,-1,1.0841,"Bad","Self"
"02-Jun-2018_14:21:12","Exp",73370,18,"female","R",1,2,2,"moralSelf","moralSelf","match","n","n",1,0.5544,"Good","Self"
"02-Jun-2018_14:21:15","Exp",73370,18,"female","R",1,2,3,"moralOther","moralOther","match","n","m",0,0.6142,"Good","Other"
"02-Jun-2018_14:21:17","Exp",73370,18,"female","R",1,2,4,"moralOther","moralSelf","mismatch","m","m",1,0.7034,"Good","Other"
"02-Jun-2018_14:21:19","Exp",73370,18,"female","R",1,2,5,"moralOther","moralSelf","mismatch","m","m",1,0.7062,"Good","Other"
"02-Jun-2018_14:21:21","Exp",73370,18,"female","R",1,2,6,"moralOther","moralSelf","mismatch","m","m",1,0.5011,"Good","Other"
"02-Jun-2018_14:21:24","Exp",73370,18,"female","R",1,2,7,"immoralOther","immoralSelf","mismatch","m","m",1,0.7638,"Bad","Other"
"02-Jun-2018_14:21:26","Exp",73370,18,"female","R",1,2,8,"immoralOther","immoralOther","match","n","n",1,0.7478,"Bad","Other"
"02-Jun-2018_14:21:29","Exp",73370,18,"female","R",1,2,9,"moralOther","moralOther","match","n","n",1,1.0194,"Good","Other"
"02-Jun-2018_14:21:31","Exp",73370,18,"female","R",1,2,10,"moralSelf","moralSelf","match","n","n",1,0.6045,"Good","Self"
"02-Jun-2018_14:21:34","Exp",73370,18,"female","R",1,2,11,"immoralSelf","immoralOther","mismatch","m","m",1,0.8653,"Bad","Self"
"02-Jun-2018_14:21:36","Exp",73370,18,"female","R",1,2,12,"moralSelf","moralOther","mismatch","m","m",1,0.9873,"Good","Self"
"02-Jun-2018_14:21:39","Exp",73370,18,"female","R",1,2,13,"moralOther","moralOther","match","n",NA,-1,1.0841,"Good","Other"
"02-Jun-2018_14:21:41","Exp",73370,18,"female","R",1,2,14,"immoralOther","immoralOther","match","n","n",1,0.8783,"Bad","Other"
"02-Jun-2018_14:21:44","Exp",73370,18,"female","R",1,2,15,"immoralSelf","immoralOther","mismatch","m","m",1,0.6526,"Bad","Self"
"02-Jun-2018_14:21:46","Exp",73370,18,"female","R",1,2,16,"immoralOther","immoralSelf","mismatch","m","m",1,0.8743,"Bad","Other"
"02-Jun-2018_14:21:49","Exp",73370,18,"female","R",1,2,17,"immoralOther","immoralOther","match","n",NA,-1,1.0841,"Bad","Other"
"02-Jun-2018_14:21:51","Exp",73370,18,"female","R",1,2,18,"moralSelf","moralOther","mismatch","m","m",1,0.699,"Good","Self"
"02-Jun-2018_14:21:53","Exp",73370,18,"female","R",1,2,19,"moralSelf","moralSelf","match","n","n",1,0.5616,"Good","Self"
"02-Jun-2018_14:21:56","Exp",73370,18,"female","R",1,2,20,"immoralSelf","moralOther","mismatch","m","m",1,0.6934,"Bad","Self"
"02-Jun-2018_14:21:58","Exp",73370,18,"female","R",1,2,21,"moralSelf","moralOther","mismatch","m","m",1,0.7962,"Good","Self"
"02-Jun-2018_14:22:01","Exp",73370,18,"female","R",1,2,22,"immoralSelf","immoralSelf","match","n","n",1,0.7488,"Bad","Self"
"02-Jun-2018_14:22:03","Exp",73370,18,"female","R",1,2,23,"immoralOther","moralSelf","mismatch","m","n",0,0.9563,"Bad","Other"
"02-Jun-2018_14:22:05","Exp",73370,18,"female","R",1,2,24,"immoralSelf","immoralSelf","match","n","n",1,0.6882,"Bad","Self"
"02-Jun-2018_14:26:27","Exp",73370,18,"female","R",1,1,1,"moralOther","moralOther","match","n","n",1,0.9339,"Good","Other"
"02-Jun-2018_14:26:30","Exp",73370,18,"female","R",1,1,2,"moralOther","immoralSelf","mismatch","m","m",1,0.8653,"Good","Other"
"02-Jun-2018_14:26:33","Exp",73370,18,"female","R",1,1,3,"moralSelf","immoralOther","mismatch","m","m",1,1.0512,"Good","Self"
"02-Jun-2018_14:26:35","Exp",73370,18,"female","R",1,1,4,"moralSelf","moralSelf","match","n","n",1,0.561,"Good","Self"
"02-Jun-2018_14:26:37","Exp",73370,18,"female","R",1,1,5,"moralSelf","immoralSelf","mismatch","m","m",1,0.533,"Good","Self"
"02-Jun-2018_14:26:39","Exp",73370,18,"female","R",1,1,6,"immoralOther","immoralSelf","mismatch","m","m",1,0.6802,"Bad","Other"
"02-Jun-2018_14:26:42","Exp",73370,18,"female","R",1,1,7,"immoralSelf","moralSelf","mismatch","m","m",1,0.7227,"Bad","Self"
"02-Jun-2018_14:26:44","Exp",73370,18,"female","R",1,1,8,"immoralSelf","moralOther","mismatch","m","m",1,0.8578,"Bad","Self"
"02-Jun-2018_14:26:47","Exp",73370,18,"female","R",1,1,9,"immoralSelf","immoralOther","mismatch","m","m",1,1.0439,"Bad","Self"
"02-Jun-2018_14:26:49","Exp",73370,18,"female","R",1,1,10,"immoralOther","immoralOther","match","n","m",0,1.0213,"Bad","Other"
"02-Jun-2018_14:26:52","Exp",73370,18,"female","R",1,1,11,"immoralOther","moralOther","mismatch","m","m",1,0.8265,"Bad","Other"
"02-Jun-2018_14:26:54","Exp",73370,18,"female","R",1,1,12,"moralSelf","moralSelf","match","n","n",1,0.5199,"Good","Self"
"02-Jun-2018_14:26:57","Exp",73370,18,"female","R",1,1,13,"immoralOther","immoralOther","match","n","m",0,0.903,"Bad","Other"
"02-Jun-2018_14:26:59","Exp",73370,18,"female","R",1,1,14,"moralSelf","immoralOther","mismatch","m","m",1,1.0339,"Good","Self"
"02-Jun-2018_14:27:02","Exp",73370,18,"female","R",1,1,15,"moralOther","moralOther","match","n","m",0,0.8355,"Good","Other"
"02-Jun-2018_14:27:04","Exp",73370,18,"female","R",1,1,16,"immoralSelf","immoralSelf","match","n","n",1,0.789,"Bad","Self"
"02-Jun-2018_14:27:07","Exp",73370,18,"female","R",1,1,17,"moralOther","immoralOther","mismatch","m",NA,-1,1.0841,"Good","Other"
"02-Jun-2018_14:27:10","Exp",73370,18,"female","R",1,1,18,"immoralOther","moralOther","mismatch","m","m",1,1.08,"Bad","Other"
"02-Jun-2018_14:27:12","Exp",73370,18,"female","R",1,1,19,"moralOther","moralOther","match","n","n",1,1.0024,"Good","Other"
"02-Jun-2018_14:27:15","Exp",73370,18,"female","R",1,1,20,"immoralOther","immoralOther","match","n","n",1,1.0233,"Bad","Other"
"02-Jun-2018_14:27:17","Exp",73370,18,"female","R",1,1,21,"moralSelf","moralSelf","match","n","n",1,0.6606,"Good","Self"
"02-Jun-2018_14:27:20","Exp",73370,18,"female","R",1,1,22,"immoralSelf","immoralSelf","match","n","n",1,0.8785,"Bad","Self"
"02-Jun-2018_14:27:22","Exp",73370,18,"female","R",1,1,23,"immoralSelf","immoralSelf","match","n","n",1,0.7727,"Bad","Self"
