,?..build,computer.platform,date,time,subject,seed,sessionid,blockcode,blocknum,trialcode,trialnum,current_condition,condition_index,oldnew,ltm_item,oldnew_resp,oldnew_RT
22183,6.5.1,mac,2021/11/18,16:24:23,610030180e6429e36c3d07e4,24,1,main,2,next_trial,392,40,4,0,194,4,1621
22184,6.5.1,mac,2021/11/18,16:24:23,610030180e6429e36c3d07e4,24,1,main,2,next_trial,395,45,4,5,126,4,2247
22185,6.5.1,mac,2021/11/18,16:24:23,610030180e6429e36c3d07e4,24,1,main,2,next_trial,398,20,2,0,156,3,1776
22186,6.5.1,mac,2021/11/18,16:24:23,610030180e6429e36c3d07e4,24,1,main,2,next_trial,401,45,4,5,133,4,2744
22187,6.5.1,mac,2021/11/18,16:24:23,610030180e6429e36c3d07e4,24,1,main,2,next_trial,404,40,4,0,191,5,3015
22188,6.5.1,mac,2021/11/18,16:24:23,610030180e6429e36c3d07e4,24,1,main,2,next_trial,407,50,5,0,30,2,2089
22189,6.5.1,mac,2021/11/18,16:24:23,610030180e6429e36c3d07e4,24,1,main,2,next_trial,410,55,5,5,137,4,2201
22190,6.5.1,mac,2021/11/18,16:24:23,610030180e6429e36c3d07e4,24,1,main,2,next_trial,413,45,4,5,111,3,1864
22191,6.5.1,mac,2021/11/18,16:24:23,610030180e6429e36c3d07e4,24,1,main,2,next_trial,416,50,5,0,32,4,2029
22192,6.5.1,mac,2021/11/18,16:24:23,610030180e6429e36c3d07e4,24,1,main,2,next_trial,419,30,3,0,193,5,2297
22193,6.5.1,mac,2021/11/18,16:24:23,610030180e6429e36c3d07e4,24,1,main,2,next_trial,422,25,2,5,110,5,1675
22194,6.5.1,mac,2021/11/18,16:24:23,610030180e6429e36c3d07e4,24,1,main,2,next_trial,425,65,6,5,103,2,2135
22195,6.5.1,mac,2021/11/18,16:24:23,610030180e6429e36c3d07e4,24,1,main,2,next_trial,428,15,1,5,106,5,2531
22196,6.5.1,mac,2021/11/18,16:24:23,610030180e6429e36c3d07e4,24,1,main,2,next_trial,431,65,6,5,104,3,1691
22197,6.5.1,mac,2021/11/18,16:24:23,610030180e6429e36c3d07e4,24,1,main,2,next_trial,434,65,6,5,113,4,1489
22198,6.5.1,mac,2021/11/18,16:24:23,610030180e6429e36c3d07e4,24,1,main,2,next_trial,437,30,3,0,191,5,1855
22199,6.5.1,mac,2021/11/18,16:24:23,610030180e6429e36c3d07e4,24,1,main,2,next_trial,440,35,3,5,135,3,1399
22200,6.5.1,mac,2021/11/18,16:24:23,610030180e6429e36c3d07e4,24,1,main,2,next_trial,443,55,5,5,138,5,2687
22201,6.5.1,mac,2021/11/18,18:26:21,5e45a7e926e79c000bc12a85,24,1,practice,1,next_trial,17,85,8,5,42,4,6011
22202,6.5.1,mac,2021/11/18,18:26:21,5e45a7e926e79c000bc12a85,24,1,practice,1,next_trial,20,80,8,0,1,3,6086
22203,6.5.1,mac,2021/11/18,18:26:21,5e45a7e926e79c000bc12a85,24,1,practice,1,next_trial,23,80,8,0,2,6,1682
22204,6.5.1,mac,2021/11/18,18:26:21,5e45a7e926e79c000bc12a85,24,1,practice,1,next_trial,26,85,8,5,41,5,2580
22205,6.5.1,mac,2021/11/18,18:26:21,5e45a7e926e79c000bc12a85,24,1,main,2,next_trial,9,55,5,5,134,4,1986
22206,6.5.1,mac,2021/11/18,18:26:21,5e45a7e926e79c000bc12a85,24,1,main,2,next_trial,12,55,5,5,118,6,1512
22207,6.5.1,mac,2021/11/18,18:26:21,5e45a7e926e79c000bc12a85,24,1,main,2,next_trial,15,50,5,0,27,6,1434
22208,6.5.1,mac,2021/11/18,18:26:21,5e45a7e926e79c000bc12a85,24,1,main,2,next_trial,18,45,4,5,136,3,1966
22209,6.5.1,mac,2021/11/18,18:26:21,5e45a7e926e79c000bc12a85,24,1,main,2,next_trial,21,30,3,0,195,5,1433
22210,6.5.1,mac,2021/11/18,18:26:21,5e45a7e926e79c000bc12a85,24,1,main,2,next_trial,24,25,2,5,106,6,1588
22211,6.5.1,mac,2021/11/18,18:26:21,5e45a7e926e79c000bc12a85,24,1,main,2,next_trial,27,50,5,0,25,4,1330
22212,6.5.1,mac,2021/11/18,18:26:21,5e45a7e926e79c000bc12a85,24,1,main,2,next_trial,30,60,6,0,27,3,2458
22213,6.5.1,mac,2021/11/18,18:26:21,5e45a7e926e79c000bc12a85,24,1,main,2,next_trial,33,10,1,0,151,6,2475
22214,6.5.1,mac,2021/11/18,18:26:21,5e45a7e926e79c000bc12a85,24,1,main,2,next_trial,36,60,6,0,29,5,1443
22215,6.5.1,mac,2021/11/18,18:26:21,5e45a7e926e79c000bc12a85,24,1,main,2,next_trial,39,25,2,5,135,5,2268
22216,6.5.1,mac,2021/11/18,18:26:21,5e45a7e926e79c000bc12a85,24,1,main,2,next_trial,42,15,1,5,106,6,1452
22217,6.5.1,mac,2021/11/18,18:26:21,5e45a7e926e79c000bc12a85,24,1,main,2,next_trial,45,40,4,0,198,5,1744
22218,6.5.1,mac,2021/11/18,18:26:21,5e45a7e926e79c000bc12a85,24,1,main,2,next_trial,48,60,6,0,30,6,1606
22219,6.5.1,mac,2021/11/18,18:26:21,5e45a7e926e79c000bc12a85,24,1,main,2,next_trial,51,40,4,0,189,6,16870
22220,6.5.1,mac,2021/11/18,18:26:21,5e45a7e926e79c000bc12a85,24,1,main,2,next_trial,54,35,3,5,120,3,2240
22221,6.5.1,mac,2021/11/18,18:26:21,5e45a7e926e79c000bc12a85,24,1,main,2,next_trial,57,10,1,0,156,2,1708
22222,6.5.1,mac,2021/11/18,18:26:21,5e45a7e926e79c000bc12a85,24,1,main,2,next_trial,60,45,4,5,127,5,2315
22223,6.5.1,mac,2021/11/18,18:26:21,5e45a7e926e79c000bc12a85,24,1,main,2,next_trial,63,50,5,0,35,6,1508
22224,6.5.1,mac,2021/11/18,18:26:21,5e45a7e926e79c000bc12a85,24,1,main,2,next_trial,66,40,4,0,188,4,2889
22225,6.5.1,mac,2021/11/18,18:26:21,5e45a7e926e79c000bc12a85,24,1,main,2,next_trial,69,35,3,5,137,5,3420
22226,6.5.1,mac,2021/11/18,18:26:21,5e45a7e926e79c000bc12a85,24,1,main,2,next_trial,72,65,6,5,124,5,1591
22227,6.5.1,mac,2021/11/18,18:26:21,5e45a7e926e79c000bc12a85,24,1,main,2,next_trial,75,45,4,5,133,6,2955
22228,6.5.1,mac,2021/11/18,18:26:21,5e45a7e926e79c000bc12a85,24,1,main,2,next_trial,78,15,1,5,104,6,2028
22229,6.5.1,mac,2021/11/18,18:26:21,5e45a7e926e79c000bc12a85,24,1,main,2,next_trial,81,20,2,0,160,4,2641
22230,6.5.1,mac,2021/11/18,18:26:21,5e45a7e926e79c000bc12a85,24,1,main,2,next_trial,84,15,1,5,127,6,1312
22231,6.5.1,mac,2021/11/18,18:26:21,5e45a7e926e79c000bc12a85,24,1,main,2,next_trial,87,20,2,0,159,5,1461
22232,6.5.1,mac,2021/11/18,18:26:21,5e45a7e926e79c000bc12a85,24,1,main,2,next_trial,90,35,3,5,122,6,1641
22233,6.5.1,mac,2021/11/18,18:26:21,5e45a7e926e79c000bc12a85,24,1,main,2,next_trial,93,20,2,0,156,5,4424
22234,6.5.1,mac,2021/11/18,18:26:21,5e45a7e926e79c000bc12a85,24,1,main,2,next_trial,96,65,6,5,121,5,1431
22235,6.5.1,mac,2021/11/18,18:26:21,5e45a7e926e79c000bc12a85,24,1,main,2,next_trial,99,30,3,0,187,5,1724
22236,6.5.1,mac,2021/11/18,18:26:21,5e45a7e926e79c000bc12a85,24,1,main,2,next_trial,102,55,5,5,131,2,3017
22237,6.5.1,mac,2021/11/18,18:26:21,5e45a7e926e79c000bc12a85,24,1,main,2,next_trial,105,65,6,5,116,6,1900
22238,6.5.1,mac,2021/11/18,18:26:21,5e45a7e926e79c000bc12a85,24,1,main,2,next_trial,108,25,2,5,110,5,9856
22239,6.5.1,mac,2021/11/18,18:26:21,5e45a7e926e79c000bc12a85,24,1,main,2,next_trial,111,30,3,0,194,5,1700
22240,6.5.1,mac,2021/11/18,18:26:21,5e45a7e926e79c000bc12a85,24,1,main,2,next_trial,114,10,1,0,159,6,2868
22241,6.5.1,mac,2021/11/18,18:26:21,5e45a7e926e79c000bc12a85,24,1,main,2,next_trial,117,50,5,0,32,5,1648
22242,6.5.1,mac,2021/11/18,18:26:21,5e45a7e926e79c000bc12a85,24,1,main,2,next_trial,120,55,5,5,119,6,1951
22243,6.5.1,mac,2021/11/18,18:26:21,5e45a7e926e79c000bc12a85,24,1,main,2,next_trial,123,30,3,0,193,1,2944
22244,6.5.1,mac,2021/11/18,18:26:21,5e45a7e926e79c000bc12a85,24,1,main,2,next_trial,126,55,5,5,117,5,1742
22245,6.5.1,mac,2021/11/18,18:26:21,5e45a7e926e79c000bc12a85,24,1,main,2,next_trial,129,20,2,0,153,5,2542
22246,6.5.1,mac,2021/11/18,18:26:21,5e45a7e926e79c000bc12a85,24,1,main,2,next_trial,132,20,2,0,161,5,1613
22247,6.5.1,mac,2021/11/18,18:26:21,5e45a7e926e79c000bc12a85,24,1,main,2,next_trial,135,45,4,5,119,5,1806
22248,6.5.1,mac,2021/11/18,18:26:21,5e45a7e926e79c000bc12a85,24,1,main,2,next_trial,138,25,2,5,118,3,2876
22249,6.5.1,mac,2021/11/18,18:26:21,5e45a7e926e79c000bc12a85,24,1,main,2,next_trial,141,10,1,0,158,3,1779
22250,6.5.1,mac,2021/11/18,18:26:21,5e45a7e926e79c000bc12a85,24,1,main,2,next_trial,144,25,2,5,134,5,1894
22251,6.5.1,mac,2021/11/18,18:26:21,5e45a7e926e79c000bc12a85,24,1,main,2,next_trial,147,25,2,5,104,6,1803
22252,6.5.1,mac,2021/11/18,18:26:21,5e45a7e926e79c000bc12a85,24,1,main,2,next_trial,150,40,4,0,193,4,1489
22253,6.5.1,mac,2021/11/18,18:26:21,5e45a7e926e79c000bc12a85,24,1,main,2,next_trial,153,15,1,5,136,6,1482
22254,6.5.1,mac,2021/11/18,18:26:21,5e45a7e926e79c000bc12a85,24,1,main,2,next_trial,156,10,1,0,152,6,1651
22255,6.5.1,mac,2021/11/18,18:26:21,5e45a7e926e79c000bc12a85,24,1,main,2,next_trial,159,60,6,0,32,6,3313
22256,6.5.1,mac,2021/11/18,18:26:21,5e45a7e926e79c000bc12a85,24,1,main,2,next_trial,162,65,6,5,111,6,2248
22257,6.5.1,mac,2021/11/18,18:26:21,5e45a7e926e79c000bc12a85,24,1,main,2,next_trial,165,45,4,5,108,6,2024
22258,6.5.1,mac,2021/11/18,18:26:21,5e45a7e926e79c000bc12a85,24,1,main,2,next_trial,168,45,4,5,123,5,1629
22259,6.5.1,mac,2021/11/18,18:26:21,5e45a7e926e79c000bc12a85,24,1,main,2,next_trial,171,20,2,0,155,4,2040
22260,6.5.1,mac,2021/11/18,18:26:21,5e45a7e926e79c000bc12a85,24,1,main,2,next_trial,174,40,4,0,197,5,1490
22261,6.5.1,mac,2021/11/18,18:26:21,5e45a7e926e79c000bc12a85,24,1,main,2,next_trial,177,60,6,0,26,3,2024
22262,6.5.1,mac,2021/11/18,18:26:21,5e45a7e926e79c000bc12a85,24,1,main,2,next_trial,180,65,6,5,115,5,2873
22263,6.5.1,mac,2021/11/18,18:26:21,5e45a7e926e79c000bc12a85,24,1,main,2,next_trial,183,15,1,5,126,6,1657
22264,6.5.1,mac,2021/11/18,18:26:21,5e45a7e926e79c000bc12a85,24,1,main,2,next_trial,186,40,4,0,187,5,3937
22265,6.5.1,mac,2021/11/18,18:26:21,5e45a7e926e79c000bc12a85,24,1,main,2,next_trial,189,50,5,0,29,5,29076
22266,6.5.1,mac,2021/11/18,18:26:21,5e45a7e926e79c000bc12a85,24,1,main,2,next_trial,192,35,3,5,103,5,2321
22267,6.5.1,mac,2021/11/18,18:26:21,5e45a7e926e79c000bc12a85,24,1,main,2,next_trial,195,60,6,0,35,5,1947
22268,6.5.1,mac,2021/11/18,18:26:21,5e45a7e926e79c000bc12a85,24,1,main,2,next_trial,198,65,6,5,137,5,2022
22269,6.5.1,mac,2021/11/18,18:26:21,5e45a7e926e79c000bc12a85,24,1,main,2,next_trial,201,30,3,0,189,6,2343
22270,6.5.1,mac,2021/11/18,18:26:21,5e45a7e926e79c000bc12a85,24,1,main,2,next_trial,204,50,5,0,34,6,1609
22271,6.5.1,mac,2021/11/18,18:26:21,5e45a7e926e79c000bc12a85,24,1,main,2,next_trial,207,35,3,5,138,6,2042
22272,6.5.1,mac,2021/11/18,18:26:21,5e45a7e926e79c000bc12a85,24,1,main,2,next_trial,210,15,1,5,110,5,2221
22273,6.5.1,mac,2021/11/18,18:26:21,5e45a7e926e79c000bc12a85,24,1,main,2,next_trial,213,10,1,0,154,4,4566
22274,6.5.1,mac,2021/11/18,18:26:21,5e45a7e926e79c000bc12a85,24,1,main,2,next_trial,216,35,3,5,135,3,1638
22275,6.5.1,mac,2021/11/18,18:26:21,5e45a7e926e79c000bc12a85,24,1,main,2,next_trial,219,30,3,0,196,6,2049
22276,6.5.1,mac,2021/11/18,18:26:21,5e45a7e926e79c000bc12a85,24,1,main,2,next_trial,222,55,5,5,111,6,1453
22277,6.5.1,mac,2021/11/18,18:26:21,5e45a7e926e79c000bc12a85,24,1,main,2,next_trial,230,50,5,0,31,1,2313
22278,6.5.1,mac,2021/11/18,18:26:21,5e45a7e926e79c000bc12a85,24,1,main,2,next_trial,233,60,6,0,28,4,2041
22279,6.5.1,mac,2021/11/18,18:26:21,5e45a7e926e79c000bc12a85,24,1,main,2,next_trial,236,35,3,5,124,6,1742
22280,6.5.1,mac,2021/11/18,18:26:21,5e45a7e926e79c000bc12a85,24,1,main,2,next_trial,239,55,5,5,132,4,2306
22281,6.5.1,mac,2021/11/18,18:26:21,5e45a7e926e79c000bc12a85,24,1,main,2,next_trial,242,45,4,5,128,4,1937
22282,6.5.1,mac,2021/11/18,18:26:21,5e45a7e926e79c000bc12a85,24,1,main,2,next_trial,245,20,2,0,152,6,1565
22283,6.5.1,mac,2021/11/18,18:26:21,5e45a7e926e79c000bc12a85,24,1,main,2,next_trial,248,30,3,0,188,4,1528
22284,6.5.1,mac,2021/11/18,18:26:21,5e45a7e926e79c000bc12a85,24,1,main,2,next_trial,251,20,2,0,158,5,1523
22285,6.5.1,mac,2021/11/18,18:26:21,5e45a7e926e79c000bc12a85,24,1,main,2,next_trial,254,65,6,5,105,6,1859
22286,6.5.1,mac,2021/11/18,18:26:21,5e45a7e926e79c000bc12a85,24,1,main,2,next_trial,257,25,2,5,132,5,1341
22287,6.5.1,mac,2021/11/18,18:26:21,5e45a7e926e79c000bc12a85,24,1,main,2,next_trial,260,20,2,0,151,5,1586
22288,6.5.1,mac,2021/11/18,18:26:21,5e45a7e926e79c000bc12a85,24,1,main,2,next_trial,263,25,2,5,125,5,1498
22289,6.5.1,mac,2021/11/18,18:26:21,5e45a7e926e79c000bc12a85,24,1,main,2,next_trial,266,50,5,0,33,5,1457
22290,6.5.1,mac,2021/11/18,18:26:21,5e45a7e926e79c000bc12a85,24,1,main,2,next_trial,269,10,1,0,162,6,1516
22291,6.5.1,mac,2021/11/18,18:26:21,5e45a7e926e79c000bc12a85,24,1,main,2,next_trial,272,60,6,0,31,5,1344
22292,6.5.1,mac,2021/11/18,18:26:21,5e45a7e926e79c000bc12a85,24,1,main,2,next_trial,275,50,5,0,28,1,1990
22293,6.5.1,mac,2021/11/18,18:26:21,5e45a7e926e79c000bc12a85,24,1,main,2,next_trial,278,45,4,5,107,4,1641
22294,6.5.1,mac,2021/11/18,18:26:21,5e45a7e926e79c000bc12a85,24,1,main,2,next_trial,281,65,6,5,117,5,1905
22295,6.5.1,mac,2021/11/18,18:26:21,5e45a7e926e79c000bc12a85,24,1,main,2,next_trial,284,25,2,5,109,4,1587
22296,6.5.1,mac,2021/11/18,18:26:21,5e45a7e926e79c000bc12a85,24,1,main,2,next_trial,287,10,1,0,155,1,1874
22297,6.5.1,mac,2021/11/18,18:26:21,5e45a7e926e79c000bc12a85,24,1,main,2,next_trial,290,40,4,0,195,3,2237
22298,6.5.1,mac,2021/11/18,18:26:21,5e45a7e926e79c000bc12a85,24,1,main,2,next_trial,293,60,6,0,34,3,1559
22299,6.5.1,mac,2021/11/18,18:26:21,5e45a7e926e79c000bc12a85,24,1,main,2,next_trial,296,35,3,5,125,6,1759
22300,6.5.1,mac,2021/11/18,18:26:21,5e45a7e926e79c000bc12a85,24,1,main,2,next_trial,299,45,4,5,103,5,1901
22301,6.5.1,mac,2021/11/18,18:26:21,5e45a7e926e79c000bc12a85,24,1,main,2,next_trial,302,10,1,0,160,3,2264
22302,6.5.1,mac,2021/11/18,18:26:21,5e45a7e926e79c000bc12a85,24,1,main,2,next_trial,305,30,3,0,197,4,2047
22303,6.5.1,mac,2021/11/18,18:26:21,5e45a7e926e79c000bc12a85,24,1,main,2,next_trial,308,40,4,0,191,4,1236
22304,6.5.1,mac,2021/11/18,18:26:21,5e45a7e926e79c000bc12a85,24,1,main,2,next_trial,311,30,3,0,198,5,1074
22305,6.5.1,mac,2021/11/18,18:26:21,5e45a7e926e79c000bc12a85,24,1,main,2,next_trial,314,40,4,0,194,4,1699
22306,6.5.1,mac,2021/11/18,18:26:21,5e45a7e926e79c000bc12a85,24,1,main,2,next_trial,317,15,1,5,109,5,1625
22307,6.5.1,mac,2021/11/18,18:26:21,5e45a7e926e79c000bc12a85,24,1,main,2,next_trial,320,65,6,5,138,4,1166
22308,6.5.1,mac,2021/11/18,18:26:21,5e45a7e926e79c000bc12a85,24,1,main,2,next_trial,323,15,1,5,114,2,1802
22309,6.5.1,mac,2021/11/18,18:26:21,5e45a7e926e79c000bc12a85,24,1,main,2,next_trial,326,55,5,5,107,5,1878
22310,6.5.1,mac,2021/11/18,18:26:21,5e45a7e926e79c000bc12a85,24,1,main,2,next_trial,329,15,1,5,128,4,1207
22311,6.5.1,mac,2021/11/18,18:26:21,5e45a7e926e79c000bc12a85,24,1,main,2,next_trial,332,55,5,5,133,6,1873
22312,6.5.1,mac,2021/11/18,18:26:21,5e45a7e926e79c000bc12a85,24,1,main,2,next_trial,335,35,3,5,129,6,1851
22313,6.5.1,mac,2021/11/18,18:26:21,5e45a7e926e79c000bc12a85,24,1,main,2,next_trial,338,15,1,5,116,5,1379
22314,6.5.1,mac,2021/11/18,18:26:21,5e45a7e926e79c000bc12a85,24,1,main,2,next_trial,341,40,4,0,190,5,1535
22315,6.5.1,mac,2021/11/18,18:26:21,5e45a7e926e79c000bc12a85,24,1,main,2,next_trial,344,55,5,5,115,5,1345
22316,6.5.1,mac,2021/11/18,18:26:21,5e45a7e926e79c000bc12a85,24,1,main,2,next_trial,347,15,1,5,112,5,1509
22317,6.5.1,mac,2021/11/18,18:26:21,5e45a7e926e79c000bc12a85,24,1,main,2,next_trial,350,20,2,0,154,4,1392
22318,6.5.1,mac,2021/11/18,18:26:21,5e45a7e926e79c000bc12a85,24,1,main,2,next_trial,353,30,3,0,190,2,1774
22319,6.5.1,mac,2021/11/18,18:26:21,5e45a7e926e79c000bc12a85,24,1,main,2,next_trial,356,35,3,5,105,4,1348
22320,6.5.1,mac,2021/11/18,18:26:21,5e45a7e926e79c000bc12a85,24,1,main,2,next_trial,359,60,6,0,25,5,1920
22321,6.5.1,mac,2021/11/18,18:26:21,5e45a7e926e79c000bc12a85,24,1,main,2,next_trial,362,45,4,5,113,5,1528
22322,6.5.1,mac,2021/11/18,18:26:21,5e45a7e926e79c000bc12a85,24,1,main,2,next_trial,365,35,3,5,130,6,1675
22323,6.5.1,mac,2021/11/18,18:26:21,5e45a7e926e79c000bc12a85,24,1,main,2,next_trial,368,10,1,0,157,3,2122
22324,6.5.1,mac,2021/11/18,18:26:21,5e45a7e926e79c000bc12a85,24,1,main,2,next_trial,371,25,2,5,122,5,1420
22325,6.5.1,mac,2021/11/18,18:26:21,5e45a7e926e79c000bc12a85,24,1,main,2,next_trial,374,30,3,0,191,5,2263
22326,6.5.1,mac,2021/11/18,18:26:21,5e45a7e926e79c000bc12a85,24,1,main,2,next_trial,377,15,1,5,123,5,1349
22327,6.5.1,mac,2021/11/18,18:26:21,5e45a7e926e79c000bc12a85,24,1,main,2,next_trial,380,20,2,0,157,6,1678
22328,6.5.1,mac,2021/11/18,18:26:21,5e45a7e926e79c000bc12a85,24,1,main,2,next_trial,383,55,5,5,113,5,3270
22329,6.5.1,mac,2021/11/18,18:26:21,5e45a7e926e79c000bc12a85,24,1,main,2,next_trial,386,65,6,5,129,5,2104
22330,6.5.1,mac,2021/11/18,18:26:21,5e45a7e926e79c000bc12a85,24,1,main,2,next_trial,389,20,2,0,162,5,2296
22331,6.5.1,mac,2021/11/18,18:26:21,5e45a7e926e79c000bc12a85,24,1,main,2,next_trial,392,40,4,0,196,5,1956
22332,6.5.1,mac,2021/11/18,18:26:21,5e45a7e926e79c000bc12a85,24,1,main,2,next_trial,395,10,1,0,161,6,2543
22333,6.5.1,mac,2021/11/18,18:26:21,5e45a7e926e79c000bc12a85,24,1,main,2,next_trial,398,25,2,5,114,5,1315
22334,6.5.1,mac,2021/11/18,18:26:21,5e45a7e926e79c000bc12a85,24,1,main,2,next_trial,401,10,1,0,153,5,2171
22335,6.5.1,mac,2021/11/18,18:26:21,5e45a7e926e79c000bc12a85,24,1,main,2,next_trial,404,65,6,5,112,6,2452
22336,6.5.1,mac,2021/11/18,18:26:21,5e45a7e926e79c000bc12a85,24,1,main,2,next_trial,407,30,3,0,192,1,3391
22337,6.5.1,mac,2021/11/18,18:26:21,5e45a7e926e79c000bc12a85,24,1,main,2,next_trial,410,25,2,5,131,3,1385
22338,6.5.1,mac,2021/11/18,18:26:21,5e45a7e926e79c000bc12a85,24,1,main,2,next_trial,413,60,6,0,33,4,1529
22339,6.5.1,mac,2021/11/18,18:26:21,5e45a7e926e79c000bc12a85,24,1,main,2,next_trial,416,60,6,0,36,5,1595
22340,6.5.1,mac,2021/11/18,18:26:21,5e45a7e926e79c000bc12a85,24,1,main,2,next_trial,419,50,5,0,26,5,2564
22341,6.5.1,mac,2021/11/18,18:26:21,5e45a7e926e79c000bc12a85,24,1,main,2,next_trial,422,40,4,0,192,5,1571
22342,6.5.1,mac,2021/11/18,18:26:21,5e45a7e926e79c000bc12a85,24,1,main,2,next_trial,425,50,5,0,30,3,1425
22343,6.5.1,mac,2021/11/18,18:26:21,5e45a7e926e79c000bc12a85,24,1,main,2,next_trial,428,65,6,5,120,3,1214
22344,6.5.1,mac,2021/11/18,18:26:21,5e45a7e926e79c000bc12a85,24,1,main,2,next_trial,431,45,4,5,126,3,1195
22345,6.5.1,mac,2021/11/18,18:26:21,5e45a7e926e79c000bc12a85,24,1,main,2,next_trial,434,50,5,0,36,4,1198
22346,6.5.1,mac,2021/11/18,18:26:21,5e45a7e926e79c000bc12a85,24,1,main,2,next_trial,437,35,3,5,108,5,1092
22347,6.5.1,mac,2021/11/18,18:26:21,5e45a7e926e79c000bc12a85,24,1,main,2,next_trial,440,45,4,5,130,5,1581
22348,6.5.1,mac,2021/11/18,18:26:21,5e45a7e926e79c000bc12a85,24,1,main,2,next_trial,443,55,5,5,121,5,1042
22349,6.5.1,mac,2021/11/18,17:32:34,6137d3b8b1252a85f556d3d8,24,1,practice,1,next_trial,17,85,8,5,42,4,2396
22350,6.5.1,mac,2021/11/18,17:32:34,6137d3b8b1252a85f556d3d8,24,1,practice,1,next_trial,20,80,8,0,1,3,1150
22351,6.5.1,mac,2021/11/18,17:32:34,6137d3b8b1252a85f556d3d8,24,1,practice,1,next_trial,23,85,8,5,41,2,1379
22352,6.5.1,mac,2021/11/18,17:32:34,6137d3b8b1252a85f556d3d8,24,1,practice,1,next_trial,26,80,8,0,2,3,1101
22353,6.5.1,mac,2021/11/18,17:32:34,6137d3b8b1252a85f556d3d8,24,1,main,2,next_trial,9,30,3,0,196,3,1435
22354,6.5.1,mac,2021/11/18,17:32:34,6137d3b8b1252a85f556d3d8,24,1,main,2,next_trial,12,25,2,5,127,5,886
22355,6.5.1,mac,2021/11/18,17:32:34,6137d3b8b1252a85f556d3d8,24,1,main,2,next_trial,15,40,4,0,187,2,985
22356,6.5.1,mac,2021/11/18,17:32:34,6137d3b8b1252a85f556d3d8,24,1,main,2,next_trial,18,30,3,0,197,2,1817
22357,6.5.1,mac,2021/11/18,17:32:34,6137d3b8b1252a85f556d3d8,24,1,main,2,next_trial,21,25,2,5,131,3,1368
22358,6.5.1,mac,2021/11/18,17:32:34,6137d3b8b1252a85f556d3d8,24,1,main,2,next_trial,24,35,3,5,110,5,1851
22359,6.5.1,mac,2021/11/18,17:32:34,6137d3b8b1252a85f556d3d8,24,1,main,2,next_trial,27,60,6,0,32,1,1414
22360,6.5.1,mac,2021/11/18,17:32:34,6137d3b8b1252a85f556d3d8,24,1,main,2,next_trial,30,45,4,5,134,3,1168
22361,6.5.1,mac,2021/11/18,17:32:34,6137d3b8b1252a85f556d3d8,24,1,main,2,next_trial,33,40,4,0,195,2,1354
22362,6.5.1,mac,2021/11/18,17:32:34,6137d3b8b1252a85f556d3d8,24,1,main,2,next_trial,36,50,5,0,29,5,2036
22363,6.5.1,mac,2021/11/18,17:32:34,6137d3b8b1252a85f556d3d8,24,1,main,2,next_trial,39,20,2,0,154,4,2837
22364,6.5.1,mac,2021/11/18,17:32:34,6137d3b8b1252a85f556d3d8,24,1,main,2,next_trial,42,20,2,0,151,3,1094
22365,6.5.1,mac,2021/11/18,17:32:34,6137d3b8b1252a85f556d3d8,24,1,main,2,next_trial,45,65,6,5,113,6,3078
22366,6.5.1,mac,2021/11/18,17:32:34,6137d3b8b1252a85f556d3d8,24,1,main,2,next_trial,48,45,4,5,133,4,1437
22367,6.5.1,mac,2021/11/18,17:32:34,6137d3b8b1252a85f556d3d8,24,1,main,2,next_trial,51,50,5,0,30,1,1081
22368,6.5.1,mac,2021/11/18,17:32:34,6137d3b8b1252a85f556d3d8,24,1,main,2,next_trial,54,15,1,5,117,2,1297
22369,6.5.1,mac,2021/11/18,17:32:34,6137d3b8b1252a85f556d3d8,24,1,main,2,next_trial,57,35,3,5,137,4,1644
22370,6.5.1,mac,2021/11/18,17:32:34,6137d3b8b1252a85f556d3d8,24,1,main,2,next_trial,60,55,5,5,120,3,2188
22371,6.5.1,mac,2021/11/18,17:32:34,6137d3b8b1252a85f556d3d8,24,1,main,2,next_trial,63,50,5,0,31,5,1775
22372,6.5.1,mac,2021/11/18,17:32:34,6137d3b8b1252a85f556d3d8,24,1,main,2,next_trial,66,15,1,5,135,6,1953
22373,6.5.1,mac,2021/11/18,17:32:34,6137d3b8b1252a85f556d3d8,24,1,main,2,next_trial,69,55,5,5,109,3,2642
22374,6.5.1,mac,2021/11/18,17:32:34,6137d3b8b1252a85f556d3d8,24,1,main,2,next_trial,72,65,6,5,107,3,1280
22375,6.5.1,mac,2021/11/18,17:32:34,6137d3b8b1252a85f556d3d8,24,1,main,2,next_trial,75,20,2,0,155,1,2266
22376,6.5.1,mac,2021/11/18,17:32:34,6137d3b8b1252a85f556d3d8,24,1,main,2,next_trial,78,60,6,0,26,1,1976
22377,6.5.1,mac,2021/11/18,17:32:34,6137d3b8b1252a85f556d3d8,24,1,main,2,next_trial,81,15,1,5,103,4,1303
22378,6.5.1,mac,2021/11/18,17:32:34,6137d3b8b1252a85f556d3d8,24,1,main,2,next_trial,84,40,4,0,191,5,1527
22379,6.5.1,mac,2021/11/18,17:32:34,6137d3b8b1252a85f556d3d8,24,1,main,2,next_trial,87,45,4,5,115,3,1246
22380,6.5.1,mac,2021/11/18,17:32:34,6137d3b8b1252a85f556d3d8,24,1,main,2,next_trial,90,60,6,0,25,2,1331
