Block;Subj;Trial;Response
"b4";"s34";"5";3
"b4";"s34";"6";3
"b4";"s34";"7";3
"b4";"s34";"8";3
"b4";"s34";"9";3
"b4";"s34";"10";3
"b4";"s34";"11";3
"b4";"s34";"12";3
"b4";"s34";"13";3
"b4";"s34";"14";3
"b4";"s34";"15";3
"b4";"s34";"16";3
"b4";"s34";"17";2
"b4";"s34";"18";3
"b4";"s34";"19";3
"b4";"s34";"20";3
"b4";"s34";"21";3
"b4";"s34";"22";3
"b4";"s34";"23";3
"b4";"s34";"24";2
"b4";"s34";"25";3
"b4";"s34";"26";2
"b4";"s34";"27";2
"b4";"s34";"28";2
"b4";"s34";"29";3
"b4";"s34";"30";3
"b4";"s34";"31";3
"b4";"s34";"32";3
"b4";"s34";"33";3
"b4";"s34";"34";3
"b4";"s34";"35";2
"b4";"s34";"36";2
"b4";"s34";"37";3
"b4";"s34";"38";3
"b4";"s34";"39";3
"b4";"s34";"40";3
"b4";"s34";"41";3
"b4";"s34";"42";3
"b4";"s34";"43";3
"b4";"s34";"44";3
"b4";"s34";"45";3
"b4";"s34";"46";3
"b4";"s34";"47";3
"b4";"s34";"48";3
"b4";"s34";"49";3
"b4";"s34";"50";3
"b4";"s34";"51";3
"b4";"s34";"52";2
"b4";"s34";"53";3
"b4";"s34";"54";3
"b4";"s34";"55";3
"b4";"s34";"56";3
"b4";"s34";"57";2
"b4";"s34";"58";2
"b4";"s34";"59";3
"b4";"s34";"60";3
"b4";"s34";"61";3
"b4";"s34";"62";3
"b4";"s34";"63";3
"b4";"s34";"64";3
"b4";"s34";"65";3
"b4";"s34";"66";3
"b4";"s34";"67";3
"b4";"s34";"68";3
"b4";"s34";"69";3
"b4";"s34";"70";3
"b4";"s34";"71";3
"b4";"s34";"72";2
"b4";"s34";"73";3
"b4";"s34";"74";3
"b4";"s34";"75";3
"b4";"s34";"76";3
"b4";"s34";"77";3
"b4";"s34";"78";3
"b4";"s34";"79";2
"b4";"s34";"80";3
"b1";"s35";"1";65
"b1";"s35";"2";82
"b1";"s35";"3";90
"b1";"s35";"4";12
"b1";"s35";"5";91
"b1";"s35";"6";41
"b1";"s35";"7";70
"b1";"s35";"8";58
"b1";"s35";"9";74
"b1";"s35";"10";96
"b1";"s35";"11";65
"b1";"s35";"12";91
"b1";"s35";"13";57
"b1";"s35";"14";90
"b1";"s35";"15";60
"b1";"s35";"16";4
"b1";"s35";"17";50
"b1";"s35";"18";43
"b1";"s35";"19";74
"b1";"s35";"20";95
"b1";"s35";"21";59
"b1";"s35";"22";92
"b1";"s35";"23";21
"b1";"s35";"24";85
"b1";"s35";"25";54
"b1";"s35";"26";65
"b1";"s35";"27";23
"b1";"s35";"28";11
"b1";"s35";"29";78
"b1";"s35";"30";54
"b1";"s35";"31";50
"b1";"s35";"32";92
"b1";"s35";"33";54
"b1";"s35";"34";37
"b1";"s35";"35";43
"b1";"s35";"36";37
"b1";"s35";"37";63
"b1";"s35";"38";50
"b1";"s35";"39";67
"b1";"s35";"40";89
"b1";"s35";"41";79
"b1";"s35";"42";32
"b1";"s35";"43";66
"b1";"s35";"44";9
"b1";"s35";"45";75
"b1";"s35";"46";6
"b1";"s35";"47";27
"b1";"s35";"48";24
"b1";"s35";"49";90
"b1";"s35";"50";23
"b1";"s35";"51";97
"b1";"s35";"52";70
"b1";"s35";"53";77
"b1";"s35";"54";51
"b1";"s35";"55";44
"b1";"s35";"56";34
"b1";"s35";"57";4
"b1";"s35";"58";32
"b1";"s35";"59";86
"b1";"s35";"60";95
"b1";"s35";"61";75
"b1";"s35";"62";52
"b1";"s35";"63";73
"b1";"s35";"64";62
"b1";"s35";"65";77
"b1";"s35";"66";83
"b1";"s35";"67";58
"b1";"s35";"68";52
"b1";"s35";"69";62
"b1";"s35";"70";89
"b1";"s35";"71";80
"b1";"s35";"72";94
"b1";"s35";"73";49
"b1";"s35";"74";52
"b1";"s35";"75";35
"b1";"s35";"76";70
"b1";"s35";"77";86
"b1";"s35";"78";92
"b1";"s35";"79";28
"b1";"s35";"80";58
"b2";"s35";"1";70
"b2";"s35";"2";52
"b2";"s35";"3";72
"b2";"s35";"4";25
"b2";"s35";"5";100
"b2";"s35";"6";43
"b2";"s35";"7";81
"b2";"s35";"8";69
"b2";"s35";"9";19
"b2";"s35";"10";82
"b2";"s35";"11";43
"b2";"s35";"12";37
"b2";"s35";"13";6
"b2";"s35";"14";86
"b2";"s35";"15";79
"b2";"s35";"16";11
"b2";"s35";"17";37
"b2";"s35";"18";47
"b2";"s35";"19";60
"b2";"s35";"20";84
"b2";"s35";"21";10
"b2";"s35";"22";90
"b2";"s35";"23";31
"b2";"s35";"24";47
"b2";"s35";"25";54
"b2";"s35";"26";90
"b2";"s35";"27";69
"b2";"s35";"28";4
"b2";"s35";"29";48
"b2";"s35";"30";13
"b2";"s35";"31";94
"b2";"s35";"32";100
"b2";"s35";"33";41
"b2";"s35";"34";33
"b2";"s35";"35";68
"b2";"s35";"36";67
"b2";"s35";"37";59
"b2";"s35";"38";11
"b2";"s35";"39";47
"b2";"s35";"40";88
"b2";"s35";"41";95
"b2";"s35";"42";13
"b2";"s35";"43";57
"b2";"s35";"44";53
"b2";"s35";"45";79
"b2";"s35";"46";8
"b2";"s35";"47";75
"b2";"s35";"48";37
"b2";"s35";"49";78
"b2";"s35";"50";89
"b2";"s35";"51";86
"b2";"s35";"52";86
"b2";"s35";"53";71
"b2";"s35";"54";65
"b2";"s35";"55";78
"b2";"s35";"56";94
"b2";"s35";"57";36
"b2";"s35";"58";65
"b2";"s35";"59";82
"b2";"s35";"60";98
"b2";"s35";"61";91
"b2";"s35";"62";46
"b2";"s35";"63";69
"b2";"s35";"64";61
"b2";"s35";"65";80
"b2";"s35";"66";92
"b2";"s35";"67";72
"b2";"s35";"68";56
"b2";"s35";"69";32
"b2";"s35";"70";89
"b2";"s35";"71";78
"b2";"s35";"72";84
"b2";"s35";"73";39
"b2";"s35";"74";40
"b2";"s35";"75";4
"b2";"s35";"76";80
"b2";"s35";"77";56
"b2";"s35";"78";73
"b2";"s35";"79";38
"b2";"s35";"80";35
"b3";"s35";"1";57
"b3";"s35";"2";5
"b3";"s35";"3";40
"b3";"s35";"4";3
"b3";"s35";"5";78
"b3";"s35";"6";55
"b3";"s35";"7";21
"b3";"s35";"8";17
"b3";"s35";"9";76
"b3";"s35";"10";49
"b3";"s35";"11";6
"b3";"s35";"12";28
"b3";"s35";"13";95
"b3";"s35";"14";89
"b3";"s35";"15";27
"b3";"s35";"16";0
"b3";"s35";"17";41
"b3";"s35";"18";61
"b3";"s35";"19";61
"b3";"s35";"20";82
"b3";"s35";"21";7
"b3";"s35";"22";94
"b3";"s35";"23";6
"b3";"s35";"24";9
"b3";"s35";"25";56
"b3";"s35";"26";84
"b3";"s35";"27";31
"b3";"s35";"28";31
"b3";"s35";"29";86
"b3";"s35";"30";11
"b3";"s35";"31";76
"b3";"s35";"32";40
"b3";"s35";"33";29
"b3";"s35";"34";22
"b3";"s35";"35";58
"b3";"s35";"36";19
"b3";"s35";"37";67
"b3";"s35";"38";57
"b3";"s35";"39";56
"b3";"s35";"40";83
"b3";"s35";"41";66
"b3";"s35";"42";12
"b3";"s35";"43";29
"b3";"s35";"44";76
"b3";"s35";"45";46
"b3";"s35";"46";11
"b3";"s35";"47";29
"b3";"s35";"48";37
"b3";"s35";"49";37
"b3";"s35";"50";78
"b3";"s35";"51";60
"b3";"s35";"52";40
"b3";"s35";"53";17
"b3";"s35";"54";6
"b3";"s35";"55";64
"b3";"s35";"56";99
"b3";"s35";"57";35
"b3";"s35";"58";84
"b3";"s35";"59";52
"b3";"s35";"60";51
"b3";"s35";"61";17
"b3";"s35";"62";7
"b3";"s35";"63";42
"b3";"s35";"64";51
"b3";"s35";"65";60
"b3";"s35";"66";65
"b3";"s35";"67";19
"b3";"s35";"68";18
"b3";"s35";"69";0
"b3";"s35";"70";18
"b3";"s35";"71";10
"b3";"s35";"72";0
"b3";"s35";"73";32
"b3";"s35";"74";12
"b3";"s35";"75";6
"b3";"s35";"76";15
"b3";"s35";"77";2
"b3";"s35";"78";19
"b3";"s35";"79";43
"b3";"s35";"80";27
"b4";"s35";"1";2
"b4";"s35";"2";3
"b4";"s35";"3";2
"b4";"s35";"4";3
"b4";"s35";"5";1
"b4";"s35";"6";3
"b4";"s35";"7";2
"b4";"s35";"8";3
"b4";"s35";"9";1
"b4";"s35";"10";3
"b4";"s35";"11";3
"b4";"s35";"12";3
"b4";"s35";"13";1
"b4";"s35";"14";1
"b4";"s35";"15";3
"b4";"s35";"16";3
"b4";"s35";"17";3
"b4";"s35";"18";3
"b4";"s35";"19";2
"b4";"s35";"20";1
"b4";"s35";"21";3
"b4";"s35";"22";3
"b4";"s35";"23";2
"b4";"s35";"24";2
"b4";"s35";"25";2
"b4";"s35";"26";1
"b4";"s35";"27";3
"b4";"s35";"28";3
"b4";"s35";"29";1
"b4";"s35";"30";3
"b4";"s35";"31";2
"b4";"s35";"32";3
"b4";"s35";"33";3
"b4";"s35";"34";3
"b4";"s35";"35";3
"b4";"s35";"36";3
"b4";"s35";"37";1
"b4";"s35";"38";3
"b4";"s35";"39";2
"b4";"s35";"40";1
"b4";"s35";"41";3
"b4";"s35";"42";2
"b4";"s35";"43";3
"b4";"s35";"44";1
"b4";"s35";"45";2
"b4";"s35";"46";3
"b4";"s35";"47";3
"b4";"s35";"48";3
"b4";"s35";"49";3
"b4";"s35";"50";2
"b4";"s35";"51";1
"b4";"s35";"52";3
"b4";"s35";"53";3
"b4";"s35";"54";3
"b4";"s35";"55";1
"b4";"s35";"56";1
"b4";"s35";"57";3
"b4";"s35";"58";1
"b4";"s35";"59";2
"b4";"s35";"60";3
"b4";"s35";"61";3
"b4";"s35";"62";3
"b4";"s35";"63";3
"b4";"s35";"64";3
"b4";"s35";"65";3
"b4";"s35";"66";2
"b4";"s35";"67";3
"b4";"s35";"68";2
"b4";"s35";"69";3
"b4";"s35";"70";2
"b4";"s35";"71";3
"b4";"s35";"72";3
"b4";"s35";"73";3
"b4";"s35";"74";3
"b4";"s35";"75";2
"b4";"s35";"76";2
"b4";"s35";"77";3
"b4";"s35";"78";3
"b4";"s35";"79";2
"b4";"s35";"80";2
"b1";"s36";"1";44
"b1";"s36";"2";1
"b1";"s36";"3";18
"b1";"s36";"4";67
"b1";"s36";"5";34
"b1";"s36";"6";61
"b1";"s36";"7";34
"b1";"s36";"8";51
"b1";"s36";"9";56
"b1";"s36";"10";58
"b1";"s36";"11";39
"b1";"s36";"12";52
"b1";"s36";"13";63
"b1";"s36";"14";36
"b1";"s36";"15";62
"b1";"s36";"16";48
"b1";"s36";"17";73
"b1";"s36";"18";74
"b1";"s36";"19";59
"b1";"s36";"20";67
"b1";"s36";"21";33
"b1";"s36";"22";62
"b1";"s36";"23";74
"b1";"s36";"24";25
"b1";"s36";"25";12
"b1";"s36";"26";31
"b1";"s36";"27";58
"b1";"s36";"28";49
"b1";"s36";"29";40
"b1";"s36";"30";0
"b1";"s36";"31";38
"b1";"s36";"32";34
"b1";"s36";"33";1
"b1";"s36";"34";37
"b1";"s36";"35";32
"b1";"s36";"36";2
"b1";"s36";"37";1
"b1";"s36";"38";61
"b1";"s36";"39";72
"b1";"s36";"40";68
"b1";"s36";"41";76
"b1";"s36";"42";50
"b1";"s36";"43";20
"b1";"s36";"44";49
"b1";"s36";"45";0
"b1";"s36";"46";42
"b1";"s36";"47";61
"b1";"s36";"48";67
"b1";"s36";"49";61
"b1";"s36";"50";70
"b1";"s36";"51";27
"b1";"s36";"52";1
"b1";"s36";"53";31
"b1";"s36";"54";36
"b1";"s36";"55";55
"b1";"s36";"56";61
"b1";"s36";"57";1
"b1";"s36";"58";34
"b1";"s36";"59";64
"b1";"s36";"60";23
"b1";"s36";"61";16
"b1";"s36";"62";55
"b1";"s36";"63";29
"b1";"s36";"64";32
"b1";"s36";"65";1
"b1";"s36";"66";53
"b1";"s36";"67";76
"b1";"s36";"68";53
"b1";"s36";"69";39
"b1";"s36";"70";7
"b1";"s36";"71";62
"b1";"s36";"72";50
"b1";"s36";"73";49
"b1";"s36";"74";57
"b1";"s36";"75";70
"b1";"s36";"76";62
"b1";"s36";"77";41
"b1";"s36";"78";5
"b1";"s36";"79";1
"b1";"s36";"80";50
"b2";"s36";"1";0
"b2";"s36";"2";1
"b2";"s36";"3";12
"b2";"s36";"4";75
"b2";"s36";"5";25
"b2";"s36";"6";65
"b2";"s36";"7";25
"b2";"s36";"8";22
"b2";"s36";"9";49
"b2";"s36";"10";56
"b2";"s36";"11";31
"b2";"s36";"12";47
"b2";"s36";"13";51
"b2";"s36";"14";52
"b2";"s36";"15";57
"b2";"s36";"16";37
"b2";"s36";"17";45
"b2";"s36";"18";74
"b2";"s36";"19";36
"b2";"s36";"20";65
"b2";"s36";"21";4
"b2";"s36";"22";87
"b2";"s36";"23";91
"b2";"s36";"24";47
"b2";"s36";"25";39
"b2";"s36";"26";4
"b2";"s36";"27";59
"b2";"s36";"28";69
"b2";"s36";"29";51
"b2";"s36";"30";1
"b2";"s36";"31";8
"b2";"s36";"32";44
"b2";"s36";"33";1
"b2";"s36";"34";43
"b2";"s36";"35";26
"b2";"s36";"36";0
"b2";"s36";"37";0
"b2";"s36";"38";76
"b2";"s36";"39";0
"b2";"s36";"40";53
"b2";"s36";"41";63
"b2";"s36";"42";41
"b2";"s36";"43";45
"b2";"s36";"44";51
"b2";"s36";"45";1
"b2";"s36";"46";57
"b2";"s36";"47";65
"b2";"s36";"48";63
"b2";"s36";"49";51
"b2";"s36";"50";71
"b2";"s36";"51";23
"b2";"s36";"52";0
"b2";"s36";"53";53
"b2";"s36";"54";52
"b2";"s36";"55";55
"b2";"s36";"56";61
"b2";"s36";"57";1
"b2";"s36";"58";53
"b2";"s36";"59";74
"b2";"s36";"60";30
"b2";"s36";"61";24
"b2";"s36";"62";72
"b2";"s36";"63";31
"b2";"s36";"64";38
"b2";"s36";"65";1
"b2";"s36";"66";56
"b2";"s36";"67";67
"b2";"s36";"68";47
"b2";"s36";"69";27
"b2";"s36";"70";62
"b2";"s36";"71";39
"b2";"s36";"72";60
"b2";"s36";"73";31
"b2";"s36";"74";55
"b2";"s36";"75";61
"b2";"s36";"76";49
"b2";"s36";"77";23
"b2";"s36";"78";43
"b2";"s36";"79";1
"b2";"s36";"80";57
"b3";"s36";"1";47
"b3";"s36";"2";11
"b3";"s36";"3";99
"b3";"s36";"4";1
"b3";"s36";"5";31
"b3";"s36";"6";17
"b3";"s36";"7";1
"b3";"s36";"8";0
"b3";"s36";"9";0
"b3";"s36";"10";56
"b3";"s36";"11";49
"b3";"s36";"12";7
"b3";"s36";"13";10
"b3";"s36";"14";97
"b3";"s36";"15";31
"b3";"s36";"16";22
"b3";"s36";"17";1
"b3";"s36";"18";37
"b3";"s36";"19";1
"b3";"s36";"20";90
"b3";"s36";"21";1
"b3";"s36";"22";99
"b3";"s36";"23";99
"b3";"s36";"24";4
"b3";"s36";"25";55
"b3";"s36";"26";23
"b3";"s36";"27";0
"b3";"s36";"28";100
"b3";"s36";"29";1
"b3";"s36";"30";88
"b3";"s36";"31";70
"b3";"s36";"32";26
"b3";"s36";"33";73
"b3";"s36";"34";19
"b3";"s36";"35";19
"b3";"s36";"36";99
"b3";"s36";"37";79
"b3";"s36";"38";75
"b3";"s36";"39";74
"b3";"s36";"40";51
"b3";"s36";"41";36
"b3";"s36";"42";45
"b3";"s36";"43";70
"b3";"s36";"44";34
"b3";"s36";"45";64
"b3";"s36";"46";64
"b3";"s36";"47";54
"b3";"s36";"48";0
"b3";"s36";"49";22
"b3";"s36";"50";46
"b3";"s36";"51";0
"b3";"s36";"52";86
"b3";"s36";"53";86
"b3";"s36";"54";72
"b3";"s36";"55";23
"b3";"s36";"56";55
"b3";"s36";"57";32
"b3";"s36";"58";0
"b3";"s36";"59";60
"b3";"s36";"60";1
"b3";"s36";"61";84
"b3";"s36";"62";84
"b3";"s36";"63";57
"b3";"s36";"64";6
"b3";"s36";"65";1
"b3";"s36";"66";31
"b3";"s36";"67";47
"b3";"s36";"68";16
"b3";"s36";"69";13
"b3";"s36";"70";85
"b3";"s36";"71";9
"b3";"s36";"72";25
"b3";"s36";"73";1
"b3";"s36";"74";31
"b3";"s36";"75";73
"b3";"s36";"76";46
"b3";"s36";"77";0
"b3";"s36";"78";73
"b3";"s36";"79";81
"b3";"s36";"80";33
"b4";"s36";"1";3
"b4";"s36";"2";3
"b4";"s36";"3";3
"b4";"s36";"4";3
"b4";"s36";"5";3
"b4";"s36";"6";1
"b4";"s36";"7";3
"b4";"s36";"8";3
"b4";"s36";"9";2
"b4";"s36";"10";3
"b4";"s36";"11";3
"b4";"s36";"12";2
"b4";"s36";"13";3
"b4";"s36";"14";3
"b4";"s36";"15";3
"b4";"s36";"16";2
"b4";"s36";"17";2
"b4";"s36";"18";3
"b4";"s36";"19";3
"b4";"s36";"20";3
"b4";"s36";"21";3
"b4";"s36";"22";1
"b4";"s36";"23";1
"b4";"s36";"24";3
"b4";"s36";"25";2
"b4";"s36";"26";3
"b4";"s36";"27";3
"b4";"s36";"28";1
"b4";"s36";"29";3
"b4";"s36";"30";3
"b4";"s36";"31";3
"b4";"s36";"32";3
"b4";"s36";"33";3
"b4";"s36";"34";3
"b4";"s36";"35";3
"b4";"s36";"36";3
"b4";"s36";"37";3
"b4";"s36";"38";2
"b4";"s36";"39";3
"b4";"s36";"40";3
"b4";"s36";"41";3
"b4";"s36";"42";3
"b4";"s36";"43";3
"b4";"s36";"44";3
"b4";"s36";"45";3
"b4";"s36";"46";3
"b4";"s36";"47";3
"b4";"s36";"48";3
"b4";"s36";"49";3
"b4";"s36";"50";3
"b4";"s36";"51";3
"b4";"s36";"52";3
"b4";"s36";"53";3
"b4";"s36";"54";3
"b4";"s36";"55";3
"b4";"s36";"56";1
"b4";"s36";"57";3
"b4";"s36";"58";3
"b4";"s36";"59";3
"b4";"s36";"60";3
"b4";"s36";"61";3
"b4";"s36";"62";1
"b4";"s36";"63";3
"b4";"s36";"64";2
"b4";"s36";"65";3
"b4";"s36";"66";3
"b4";"s36";"67";3
"b4";"s36";"68";3
"b4";"s36";"69";3
"b4";"s36";"70";3
"b4";"s36";"71";3
"b4";"s36";"72";3
"b4";"s36";"73";3
"b4";"s36";"74";3
"b4";"s36";"75";1
"b4";"s36";"76";1
"b4";"s36";"77";3
"b4";"s36";"78";3
"b4";"s36";"79";3
"b4";"s36";"80";3
"b1";"s37";"1";58
"b1";"s37";"2";99
"b1";"s37";"3";99
"b1";"s37";"4";37
"b1";"s37";"5";80
"b1";"s37";"6";100
"b1";"s37";"7";42
"b1";"s37";"8";48
"b1";"s37";"9";56
"b1";"s37";"10";85
"b1";"s37";"11";67
"b1";"s37";"12";22
"b1";"s37";"13";59
"b1";"s37";"14";99
"b1";"s37";"15";98
"b1";"s37";"16";26
"b1";"s37";"17";77
"b1";"s37";"18";75
"b1";"s37";"19";35
"b1";"s37";"20";44
"b1";"s37";"21";56
"b1";"s37";"22";76
"b1";"s37";"23";100
"b1";"s37";"24";71
"b1";"s37";"25";89
"b1";"s37";"26";74
"b1";"s37";"27";72
"b1";"s37";"28";96
"b1";"s37";"29";49
"b1";"s37";"30";45
"b1";"s37";"31";41
"b1";"s37";"32";80
"b1";"s37";"33";49
"b1";"s37";"34";94
"b1";"s37";"35";93
"b1";"s37";"36";44
"b1";"s37";"37";83
"b1";"s37";"38";89
"b1";"s37";"39";89
"b1";"s37";"40";100
"b1";"s37";"41";70
"b1";"s37";"42";70
"b1";"s37";"43";30
"b1";"s37";"44";91
"b1";"s37";"45";83
"b1";"s37";"46";100
"b1";"s37";"47";96
"b1";"s37";"48";68
"b1";"s37";"49";73
"b1";"s37";"50";30
"b1";"s37";"51";72
"b1";"s37";"52";100
"b1";"s37";"53";93
"b1";"s37";"54";50
"b1";"s37";"55";42
"b1";"s37";"56";74
"b1";"s37";"57";44
"b1";"s37";"58";80
"b1";"s37";"59";92
"b1";"s37";"60";75
"b1";"s37";"61";60
"b1";"s37";"62";32
"b1";"s37";"63";3
"b1";"s37";"64";34
"b1";"s37";"65";84
"b1";"s37";"66";38
"b1";"s37";"67";94
"b1";"s37";"68";94
"b1";"s37";"69";93
"b1";"s37";"70";9
"b1";"s37";"71";86
"b1";"s37";"72";88
"b1";"s37";"73";22
"b1";"s37";"74";55
"b1";"s37";"75";90
"b1";"s37";"76";94
"b1";"s37";"77";89
"b1";"s37";"78";96
"b1";"s37";"79";45
"b1";"s37";"80";77
"b2";"s37";"1";29
"b2";"s37";"2";99
"b2";"s37";"3";99
"b2";"s37";"4";20
"b2";"s37";"5";88
"b2";"s37";"6";96
"b2";"s37";"7";13
"b2";"s37";"8";73
"b2";"s37";"9";50
"b2";"s37";"10";76
"b2";"s37";"11";76
"b2";"s37";"12";16
"b2";"s37";"13";53
"b2";"s37";"14";93
"b2";"s37";"15";52
"b2";"s37";"16";7
"b2";"s37";"17";79
"b2";"s37";"18";7
"b2";"s37";"19";94
"b2";"s37";"20";48
"b2";"s37";"21";25
"b2";"s37";"22";9
"b2";"s37";"23";83
"b2";"s37";"24";66
"b2";"s37";"25";8
"b2";"s37";"26";90
"b2";"s37";"27";3
"b2";"s37";"28";99
"b2";"s37";"29";99
"b2";"s37";"30";52
"b2";"s37";"31";48
"b2";"s37";"32";7
"b2";"s37";"33";6
"b2";"s37";"34";24
"b2";"s37";"35";74
"b2";"s37";"36";34
"b2";"s37";"37";89
"b2";"s37";"38";55
"b2";"s37";"39";73
"b2";"s37";"40";99
"b2";"s37";"41";85
"b2";"s37";"42";91
"b2";"s37";"43";4
"b2";"s37";"44";99
"b2";"s37";"45";65
"b2";"s37";"46";63
"b2";"s37";"47";19
"b2";"s37";"48";9
"b2";"s37";"49";98
"b2";"s37";"50";13
"b2";"s37";"51";51
"b2";"s37";"52";100
"b2";"s37";"53";99
"b2";"s37";"54";46
"b2";"s37";"55";26
"b2";"s37";"56";50
"b2";"s37";"57";49
"b2";"s37";"58";96
"b2";"s37";"59";76
"b2";"s37";"60";10
"b2";"s37";"61";20
"b2";"s37";"62";37
"b2";"s37";"63";47
"b2";"s37";"64";30
"b2";"s37";"65";99
"b2";"s37";"66";75
"b2";"s37";"67";79
"b2";"s37";"68";98
"b2";"s37";"69";97
"b2";"s37";"70";13
"b2";"s37";"71";95
"b2";"s37";"72";52
"b2";"s37";"73";45
"b2";"s37";"74";72
"b2";"s37";"75";66
"b2";"s37";"76";31
"b2";"s37";"77";9
"b2";"s37";"78";3
"b2";"s37";"79";7
"b2";"s37";"80";46
"b3";"s37";"1";41
"b3";"s37";"2";95
"b3";"s37";"3";67
"b3";"s37";"4";13
"b3";"s37";"5";83
"b3";"s37";"6";83
"b3";"s37";"7";57
"b3";"s37";"8";89
"b3";"s37";"9";75
"b3";"s37";"10";82
"b3";"s37";"11";42
"b3";"s37";"12";3
"b3";"s37";"13";32
"b3";"s37";"14";85
"b3";"s37";"15";33
"b3";"s37";"16";8
"b3";"s37";"17";75
"b3";"s37";"18";14
"b3";"s37";"19";83
"b3";"s37";"20";57
"b3";"s37";"21";20
"b3";"s37";"22";6
"b3";"s37";"23";70
"b3";"s37";"24";49
"b3";"s37";"25";41
"b3";"s37";"26";86
"b3";"s37";"27";7
"b3";"s37";"28";99
"b3";"s37";"29";99
"b3";"s37";"30";59
"b3";"s37";"31";30
"b3";"s37";"32";4
"b3";"s37";"33";25
"b3";"s37";"34";5
"b3";"s37";"35";71
"b3";"s37";"36";22
"b3";"s37";"37";54
"b3";"s37";"38";4
"b3";"s37";"39";7
"b3";"s37";"40";96
"b3";"s37";"41";97
"b3";"s37";"42";83
"b3";"s37";"43";6
"b3";"s37";"44";100
"b3";"s37";"45";57
"b3";"s37";"46";65
"b3";"s37";"47";26
"b3";"s37";"48";53
"b3";"s37";"49";99
"b3";"s37";"50";9
"b3";"s37";"51";43
"b3";"s37";"52";99
"b3";"s37";"53";98
"b3";"s37";"54";75
"b3";"s37";"55";72
"b3";"s37";"56";99
"b3";"s37";"57";34
"b3";"s37";"58";92
"b3";"s37";"59";72
"b3";"s37";"60";5
"b3";"s37";"61";53
"b3";"s37";"62";74
"b3";"s37";"63";5
"b3";"s37";"64";17
"b3";"s37";"65";86
"b3";"s37";"66";13
"b3";"s37";"67";99
"b3";"s37";"68";90
"b3";"s37";"69";21
"b3";"s37";"70";23
"b3";"s37";"71";83
"b3";"s37";"72";40
"b3";"s37";"73";41
"b3";"s37";"74";71
"b3";"s37";"75";99
"b3";"s37";"76";70
"b3";"s37";"77";16
"b3";"s37";"78";63
"b3";"s37";"79";35
"b3";"s37";"80";85
"b4";"s37";"1";3
"b4";"s37";"2";2
"b4";"s37";"3";1
"b4";"s37";"4";3
"b4";"s37";"5";2
"b4";"s37";"6";2
"b4";"s37";"7";3
"b4";"s37";"8";3
"b4";"s37";"9";1
"b4";"s37";"10";2
"b4";"s37";"11";2
"b4";"s37";"12";3
"b4";"s37";"13";1
"b4";"s37";"14";2
"b4";"s37";"15";2
"b4";"s37";"16";1
"b4";"s37";"17";2
"b4";"s37";"18";3
"b4";"s37";"19";1
"b4";"s37";"20";2
"b4";"s37";"21";2
"b4";"s37";"22";3
"b4";"s37";"23";3
"b4";"s37";"24";2
"b4";"s37";"25";2
"b4";"s37";"26";1
"b4";"s37";"27";3
"b4";"s37";"28";1
"b4";"s37";"29";2
"b4";"s37";"30";1
"b4";"s37";"31";1
"b4";"s37";"32";3
"b4";"s37";"33";2
"b4";"s37";"34";1
"b4";"s37";"35";1
"b4";"s37";"36";3
"b4";"s37";"37";2
"b4";"s37";"38";1
"b4";"s37";"39";2
"b4";"s37";"40";1
"b4";"s37";"41";1
"b4";"s37";"42";1
"b4";"s37";"43";3
"b4";"s37";"44";1
"b4";"s37";"45";2
"b4";"s37";"46";2
"b4";"s37";"47";3
"b4";"s37";"48";1
"b4";"s37";"49";1
"b4";"s37";"50";2
"b4";"s37";"51";2
"b4";"s37";"52";1
"b4";"s37";"53";1
"b4";"s37";"54";2
"b4";"s37";"55";3
"b4";"s37";"56";2
"b4";"s37";"57";2
"b4";"s37";"58";1
"b4";"s37";"59";2
"b4";"s37";"60";2
"b4";"s37";"61";2
"b4";"s37";"62";2
"b4";"s37";"63";3
"b4";"s37";"64";1
"b4";"s37";"65";1
"b4";"s37";"66";2
"b4";"s37";"67";1
"b4";"s37";"68";1
"b4";"s37";"69";2
"b4";"s37";"70";3
"b4";"s37";"71";1
"b4";"s37";"72";1
"b4";"s37";"73";1
"b4";"s37";"74";1
"b4";"s37";"75";1
"b4";"s37";"76";1
"b4";"s37";"77";2
"b4";"s37";"78";3
"b4";"s37";"79";2
"b4";"s37";"80";3
"b1";"s40";"1";20
"b1";"s40";"2";49
"b1";"s40";"3";65
"b1";"s40";"4";77
"b1";"s40";"5";49
"b1";"s40";"6";12
"b1";"s40";"7";62
"b1";"s40";"8";8
"b1";"s40";"9";42
"b1";"s40";"10";6
"b1";"s40";"11";7
"b1";"s40";"12";73
"b1";"s40";"13";18
"b1";"s40";"14";6
"b1";"s40";"15";0
"b1";"s40";"16";0
"b1";"s40";"17";10
"b1";"s40";"18";6
"b1";"s40";"19";37
"b1";"s40";"20";6
"b1";"s40";"21";0
"b1";"s40";"22";18
"b1";"s40";"23";44
"b1";"s40";"24";0
"b1";"s40";"25";14
"b1";"s40";"26";36
"b1";"s40";"27";18
"b1";"s40";"28";39
"b1";"s40";"29";6
"b1";"s40";"30";10
"b1";"s40";"31";22
"b1";"s40";"32";47
"b1";"s40";"33";84
"b1";"s40";"34";78
"b1";"s40";"35";20
"b1";"s40";"36";16
"b1";"s40";"37";4
"b1";"s40";"38";13
"b1";"s40";"39";23
