"Date","Subject","Age","Sex","Hand","Block","Bin","Trial","Task","Shape","corrResp","Resp","ACC","RT","Morality","Identity"
"02-May-2018_14:45:57",7302,22,"female","R",2,5,13,"Val","moralSelf","U","u",1,0.5879,"Good","Self"
"02-May-2018_14:45:59",7302,22,"female","R",2,5,14,"Val","immoralOther","Y","y",1,0.776,"Bad","Other"
"02-May-2018_14:46:01",7302,22,"female","R",2,5,15,"Val","immoralSelf","Y","y",1,0.5681,"Bad","Self"
"02-May-2018_14:46:03",7302,22,"female","R",2,5,16,"Val","immoralSelf","Y","y",1,0.5582,"Bad","Self"
"02-May-2018_14:46:05",7302,22,"female","R",2,5,17,"Val","moralOther","U","u",1,0.5963,"Good","Other"
"02-May-2018_14:46:07",7302,22,"female","R",2,5,18,"Val","moralOther","U","u",1,0.5204,"Good","Other"
"02-May-2018_14:46:08",7302,22,"female","R",2,5,19,"Val","moralOther","U","u",1,0.4145,"Good","Other"
"02-May-2018_14:46:10",7302,22,"female","R",2,5,20,"Val","immoralSelf","Y","y",1,0.469,"Bad","Self"
"02-May-2018_14:46:12",7302,22,"female","R",2,5,21,"Val","immoralOther","Y","y",1,0.5488,"Bad","Other"
"02-May-2018_14:46:13",7302,22,"female","R",2,5,22,"Val","moralOther","U","u",1,0.5268,"Good","Other"
"02-May-2018_14:46:15",7302,22,"female","R",2,5,23,"Val","immoralOther","Y","y",1,0.4749,"Bad","Other"
"02-May-2018_14:46:17",7302,22,"female","R",2,5,24,"Val","moralOther","U","u",1,0.421,"Good","Other"
"02-May-2018_14:48:28",7302,22,"female","R",3,1,1,"Id","immoralOther","J","j",1,0.5544,"Bad","Other"
"02-May-2018_14:48:30",7302,22,"female","R",3,1,2,"Id","immoralSelf","H","h",1,0.5446,"Bad","Self"
"02-May-2018_14:48:32",7302,22,"female","R",3,1,3,"Id","moralSelf","H","h",1,0.5047,"Good","Self"
"02-May-2018_14:48:34",7302,22,"female","R",3,1,4,"Id","moralSelf","H","h",1,0.4168,"Good","Self"
"02-May-2018_14:48:35",7302,22,"female","R",3,1,5,"Id","immoralOther","J","j",1,0.5828,"Bad","Other"
"02-May-2018_14:48:37",7302,22,"female","R",3,1,6,"Id","moralOther","J","j",1,0.7169,"Good","Other"
"02-May-2018_14:48:39",7302,22,"female","R",3,1,7,"Id","moralSelf","H","h",1,0.389,"Good","Self"
"02-May-2018_14:48:40",7302,22,"female","R",3,1,8,"Id","immoralSelf","H","h",1,0.3731,"Bad","Self"
"02-May-2018_14:48:42",7302,22,"female","R",3,1,9,"Id","immoralSelf","H","h",1,0.5173,"Bad","Self"
"02-May-2018_14:48:43",7302,22,"female","R",3,1,10,"Id","immoralSelf","H","h",1,0.4173,"Bad","Self"
"02-May-2018_14:48:45",7302,22,"female","R",3,1,11,"Id","moralOther","J","j",1,0.4594,"Good","Other"
"02-May-2018_14:48:47",7302,22,"female","R",3,1,12,"Id","moralSelf","H","h",1,0.6075,"Good","Self"
"02-May-2018_14:48:48",7302,22,"female","R",3,1,13,"Id","moralSelf","H","h",1,0.4556,"Good","Self"
"02-May-2018_14:48:50",7302,22,"female","R",3,1,14,"Id","moralSelf","H","h",1,0.3377,"Good","Self"
"02-May-2018_14:48:51",7302,22,"female","R",3,1,15,"Id","immoralOther","J","j",1,0.5637,"Bad","Other"
"02-May-2018_14:48:53",7302,22,"female","R",3,1,16,"Id","immoralOther","J","j",1,0.3939,"Bad","Other"
"02-May-2018_14:48:54",7302,22,"female","R",3,1,17,"Id","immoralOther","J","j",1,0.3219,"Bad","Other"
"02-May-2018_14:48:56",7302,22,"female","R",3,1,18,"Id","immoralSelf","H","h",1,0.5221,"Bad","Self"
"02-May-2018_14:48:58",7302,22,"female","R",3,1,19,"Id","moralOther","J","j",1,0.636,"Good","Other"
"02-May-2018_14:48:59",7302,22,"female","R",3,1,20,"Id","moralOther","J","j",1,0.8041,"Good","Other"
"02-May-2018_14:49:01",7302,22,"female","R",3,1,21,"Id","moralOther","J","j",1,0.4083,"Good","Other"
"02-May-2018_14:49:02",7302,22,"female","R",3,1,22,"Id","immoralSelf","H","h",1,0.4984,"Bad","Self"
"02-May-2018_14:49:04",7302,22,"female","R",3,1,23,"Id","moralOther","J","j",1,0.5884,"Good","Other"
"02-May-2018_14:49:06",7302,22,"female","R",3,1,24,"Id","immoralOther","J","j",1,0.6726,"Bad","Other"
"02-May-2018_14:49:08",7302,22,"female","R",3,2,1,"Id","immoralOther","J","j",1,0.5927,"Bad","Other"
"02-May-2018_14:49:10",7302,22,"female","R",3,2,2,"Id","moralOther","J","j",1,0.5567,"Good","Other"
"02-May-2018_14:49:12",7302,22,"female","R",3,2,3,"Id","immoralOther","J","j",1,0.455,"Bad","Other"
"02-May-2018_14:49:13",7302,22,"female","R",3,2,4,"Id","moralSelf","H","h",1,0.521,"Good","Self"
"02-May-2018_14:49:15",7302,22,"female","R",3,2,5,"Id","moralSelf","H","h",1,0.3711,"Good","Self"
"02-May-2018_14:49:16",7302,22,"female","R",3,2,6,"Id","immoralSelf","H","h",1,0.5032,"Bad","Self"
"02-May-2018_14:49:18",7302,22,"female","R",3,2,7,"Id","immoralSelf","H","h",1,0.5293,"Bad","Self"
"02-May-2018_14:49:20",7302,22,"female","R",3,2,8,"Id","moralOther","J","j",1,0.4233,"Good","Other"
"02-May-2018_14:49:21",7302,22,"female","R",3,2,9,"Id","immoralSelf","H","h",1,0.4774,"Bad","Self"
"02-May-2018_14:49:23",7302,22,"female","R",3,2,10,"Id","moralOther","J","j",1,0.4296,"Good","Other"
"02-May-2018_14:49:24",7302,22,"female","R",3,2,11,"Id","moralSelf","H","h",1,0.6057,"Good","Self"
"02-May-2018_14:49:26",7302,22,"female","R",3,2,12,"Id","immoralOther","J","j",1,0.4257,"Bad","Other"
"02-May-2018_14:49:28",7302,22,"female","R",3,2,13,"Id","immoralSelf","H","h",1,0.5858,"Bad","Self"
"02-May-2018_14:49:30",7302,22,"female","R",3,2,14,"Id","immoralSelf","H","h",1,0.4979,"Bad","Self"
"02-May-2018_14:49:31",7302,22,"female","R",3,2,15,"Id","moralSelf","H","h",1,0.51,"Good","Self"
"02-May-2018_14:49:33",7302,22,"female","R",3,2,16,"Id","immoralOther","J","j",1,0.5162,"Bad","Other"
"02-May-2018_14:49:35",7302,22,"female","R",3,2,17,"Id","immoralOther","J","j",1,0.4023,"Bad","Other"
"02-May-2018_14:49:36",7302,22,"female","R",3,2,18,"Id","immoralOther","J","j",1,0.4663,"Bad","Other"
"02-May-2018_14:49:38",7302,22,"female","R",3,2,19,"Id","moralSelf","H","h",1,0.5564,"Good","Self"
"02-May-2018_14:49:40",7302,22,"female","R",3,2,20,"Id","moralOther","J","j",1,0.5565,"Good","Other"
"02-May-2018_14:49:42",7302,22,"female","R",3,2,21,"Id","moralOther","J","j",1,0.5287,"Good","Other"
"02-May-2018_14:49:43",7302,22,"female","R",3,2,22,"Id","moralOther","J","j",1,0.5907,"Good","Other"
"02-May-2018_14:49:45",7302,22,"female","R",3,2,23,"Id","moralSelf","H","h",1,0.6848,"Good","Self"
"02-May-2018_14:49:47",7302,22,"female","R",3,2,24,"Id","immoralSelf","H","h",1,0.4529,"Bad","Self"
"02-May-2018_14:49:54",7302,22,"female","R",3,3,1,"Id","immoralSelf","H","h",1,0.5133,"Bad","Self"
"02-May-2018_14:49:56",7302,22,"female","R",3,3,2,"Id","moralOther","J","j",1,0.5574,"Good","Other"
"02-May-2018_14:49:57",7302,22,"female","R",3,3,3,"Id","immoralOther","J","j",1,0.4395,"Bad","Other"
"02-May-2018_14:49:59",7302,22,"female","R",3,3,4,"Id","moralSelf","H","h",1,0.5576,"Good","Self"
"02-May-2018_14:50:00",7302,22,"female","R",3,3,5,"Id","moralSelf","H","h",1,0.4037,"Good","Self"
"02-May-2018_14:50:02",7302,22,"female","R",3,3,6,"Id","immoralOther","J","j",1,0.4837,"Bad","Other"
"02-May-2018_14:50:04",7302,22,"female","R",3,3,7,"Id","moralOther","J","j",1,0.548,"Good","Other"
"02-May-2018_14:50:06",7302,22,"female","R",3,3,8,"Id","immoralOther","J","j",1,0.4079,"Bad","Other"
"02-May-2018_14:50:07",7302,22,"female","R",3,3,9,"Id","moralSelf","H","j",0,0.38,"Good","Self"
"02-May-2018_14:50:09",7302,22,"female","R",3,3,10,"Id","immoralSelf","H","h",1,0.5542,"Bad","Self"
"02-May-2018_14:50:11",7302,22,"female","R",3,3,11,"Id","immoralOther","J","j",1,0.4523,"Bad","Other"
"02-May-2018_14:50:13",7302,22,"female","R",3,3,12,"Id","immoralOther","J","j",1,0.5283,"Bad","Other"
"02-May-2018_14:50:14",7302,22,"female","R",3,3,13,"Id","moralOther","J","j",1,0.6005,"Good","Other"
"02-May-2018_14:50:16",7302,22,"female","R",3,3,14,"Id","immoralSelf","H","h",1,0.4705,"Bad","Self"
"02-May-2018_14:50:18",7302,22,"female","R",3,3,15,"Id","moralSelf","H","h",1,0.5766,"Good","Self"
"02-May-2018_14:50:20",7302,22,"female","R",3,3,16,"Id","moralOther","J","j",1,0.6147,"Good","Other"
"02-May-2018_14:50:22",7302,22,"female","R",3,3,17,"Id","immoralSelf","H","h",1,0.5188,"Bad","Self"
"02-May-2018_14:50:24",7302,22,"female","R",3,3,18,"Id","moralOther","J","j",1,0.595,"Good","Other"
"02-May-2018_14:50:25",7302,22,"female","R",3,3,19,"Id","moralSelf","H","h",1,0.531,"Good","Self"
"02-May-2018_14:50:27",7302,22,"female","R",3,3,20,"Id","moralSelf","H","h",1,0.3613,"Good","Self"
"02-May-2018_14:50:28",7302,22,"female","R",3,3,21,"Id","immoralSelf","H","h",1,0.5352,"Bad","Self"
"02-May-2018_14:50:30",7302,22,"female","R",3,3,22,"Id","immoralSelf","H","h",1,0.4453,"Bad","Self"
"02-May-2018_14:50:32",7302,22,"female","R",3,3,23,"Id","immoralOther","J","j",1,0.5094,"Bad","Other"
"02-May-2018_14:50:34",7302,22,"female","R",3,3,24,"Id","moralOther","J","j",1,0.5875,"Good","Other"
"02-May-2018_14:50:36",7302,22,"female","R",3,4,1,"Id","immoralOther","J","j",1,0.6337,"Bad","Other"
"02-May-2018_14:50:37",7302,22,"female","R",3,4,2,"Id","immoralOther","J","j",1,0.4657,"Bad","Other"
"02-May-2018_14:50:39",7302,22,"female","R",3,4,3,"Id","moralOther","J","j",1,0.6278,"Good","Other"
"02-May-2018_14:50:41",7302,22,"female","R",3,4,4,"Id","immoralSelf","H","h",1,0.4639,"Bad","Self"
"02-May-2018_14:50:43",7302,22,"female","R",3,4,5,"Id","immoralOther","J","j",1,0.486,"Bad","Other"
"02-May-2018_14:50:44",7302,22,"female","R",3,4,6,"Id","immoralSelf","H","h",1,0.4462,"Bad","Self"
"02-May-2018_14:50:46",7302,22,"female","R",3,4,7,"Id","moralSelf","H","h",1,0.4583,"Good","Self"
"02-May-2018_14:50:48",7302,22,"female","R",3,4,8,"Id","moralOther","J","j",1,0.9002,"Good","Other"
"02-May-2018_14:50:50",7302,22,"female","R",3,4,9,"Id","moralOther","J","j",1,0.5265,"Good","Other"
"02-May-2018_14:50:51",7302,22,"female","R",3,4,10,"Id","moralOther","J","j",1,0.3866,"Good","Other"
"02-May-2018_14:50:52",7302,22,"female","R",3,4,11,"Id","moralOther","J","j",1,0.3366,"Good","Other"
"02-May-2018_14:50:54",7302,22,"female","R",3,4,12,"Id","moralSelf","H","h",1,0.5167,"Good","Self"
"02-May-2018_14:50:56",7302,22,"female","R",3,4,13,"Id","moralOther","J","j",1,0.4429,"Good","Other"
"02-May-2018_14:50:58",7302,22,"female","R",3,4,14,"Id","moralSelf","H","h",1,0.3129,"Good","Self"
"02-May-2018_14:50:59",7302,22,"female","R",3,4,15,"Id","immoralOther","J","j",1,0.533,"Bad","Other"
"02-May-2018_14:51:01",7302,22,"female","R",3,4,16,"Id","immoralSelf","H","h",1,0.4751,"Bad","Self"
"02-May-2018_14:51:03",7302,22,"female","R",3,4,17,"Id","moralSelf","H","h",1,0.5172,"Good","Self"
"02-May-2018_14:51:04",7302,22,"female","R",3,4,18,"Id","immoralSelf","H","h",1,0.4293,"Bad","Self"
"02-May-2018_14:51:06",7302,22,"female","R",3,4,19,"Id","immoralOther","J","j",1,0.5634,"Bad","Other"
"02-May-2018_14:51:08",7302,22,"female","R",3,4,20,"Id","immoralOther","J","j",1,0.6294,"Bad","Other"
"02-May-2018_14:51:09",7302,22,"female","R",3,4,21,"Id","moralSelf","H","h",1,0.4976,"Good","Self"
"02-May-2018_14:51:11",7302,22,"female","R",3,4,22,"Id","immoralSelf","H","h",1,0.5196,"Bad","Self"
"02-May-2018_14:51:13",7302,22,"female","R",3,4,23,"Id","immoralSelf","H","h",1,0.5117,"Bad","Self"
"02-May-2018_14:51:14",7302,22,"female","R",3,4,24,"Id","moralSelf","H","h",1,0.4398,"Good","Self"
"02-May-2018_14:51:20",7302,22,"female","R",3,5,1,"Id","immoralOther","J","j",1,0.5022,"Bad","Other"
"02-May-2018_14:51:22",7302,22,"female","R",3,5,2,"Id","moralOther","J","j",1,0.5423,"Good","Other"
"02-May-2018_14:51:24",7302,22,"female","R",3,5,3,"Id","moralSelf","H","h",1,0.3884,"Good","Self"
"02-May-2018_14:51:25",7302,22,"female","R",3,5,4,"Id","moralOther","J","j",1,0.5965,"Good","Other"
"02-May-2018_14:51:26",7302,22,"female","R",3,5,5,"Id","immoralSelf","H","h",1,0.4026,"Bad","Self"
"02-May-2018_14:51:28",7302,22,"female","R",3,5,6,"Id","immoralOther","J","j",1,0.5487,"Bad","Other"
"02-May-2018_14:51:30",7302,22,"female","R",3,5,7,"Id","moralSelf","H","h",1,0.3908,"Good","Self"
"02-May-2018_14:51:32",7302,22,"female","R",3,5,8,"Id","immoralOther","J","j",1,0.5428,"Bad","Other"
"02-May-2018_14:51:34",7302,22,"female","R",3,5,9,"Id","immoralOther","J","j",1,0.561,"Bad","Other"
"02-May-2018_14:51:35",7302,22,"female","R",3,5,10,"Id","moralSelf","H","h",1,0.4291,"Good","Self"
"02-May-2018_14:51:37",7302,22,"female","R",3,5,11,"Id","immoralSelf","H","h",1,0.4832,"Bad","Self"
"02-May-2018_14:51:39",7302,22,"female","R",3,5,12,"Id","immoralSelf","H","h",1,0.4612,"Bad","Self"
"02-May-2018_14:51:40",7302,22,"female","R",3,5,13,"Id","immoralSelf","H","h",1,0.4693,"Bad","Self"
"02-May-2018_14:51:42",7302,22,"female","R",3,5,14,"Id","moralSelf","H","h",1,0.3975,"Good","Self"
"02-May-2018_14:51:44",7302,22,"female","R",3,5,15,"Id","moralOther","J","j",1,0.5176,"Good","Other"
"02-May-2018_14:51:45",7302,22,"female","R",3,5,16,"Id","moralOther","J","j",1,0.5456,"Good","Other"
"02-May-2018_14:51:47",7302,22,"female","R",3,5,17,"Id","immoralOther","J","j",1,0.5018,"Bad","Other"
"02-May-2018_14:51:49",7302,22,"female","R",3,5,18,"Id","moralOther","J","j",1,0.5558,"Good","Other"
"02-May-2018_14:51:50",7302,22,"female","R",3,5,19,"Id","immoralSelf","H","h",1,0.462,"Bad","Self"
"02-May-2018_14:51:52",7302,22,"female","R",3,5,20,"Id","immoralSelf","H","h",1,0.3281,"Bad","Self"
"02-May-2018_14:51:53",7302,22,"female","R",3,5,21,"Id","moralSelf","H","h",1,0.4121,"Good","Self"
"02-May-2018_14:51:55",7302,22,"female","R",3,5,22,"Id","immoralOther","J","j",1,0.5222,"Bad","Other"
"02-May-2018_14:51:56",7302,22,"female","R",3,5,23,"Id","moralOther","J","j",1,0.5183,"Good","Other"
"02-May-2018_14:51:58",7302,22,"female","R",3,5,24,"Id","moralSelf","H","h",1,0.4943,"Good","Self"
"02-May-2018_14:53:58",7302,22,"female","R",4,1,1,"Val","moralOther","U","u",1,0.5532,"Good","Other"
"02-May-2018_14:54:00",7302,22,"female","R",4,1,2,"Val","moralSelf","U","u",1,0.7432,"Good","Self"
"02-May-2018_14:54:02",7302,22,"female","R",4,1,3,"Val","immoralOther","Y","y",1,0.4775,"Bad","Other"
"02-May-2018_14:54:03",7302,22,"female","R",4,1,4,"Val","immoralSelf","Y","u",0,0.6355,"Bad","Self"
"02-May-2018_14:54:05",7302,22,"female","R",4,1,5,"Val","immoralSelf","Y","y",1,0.5695,"Bad","Self"
"02-May-2018_14:54:07",7302,22,"female","R",4,1,6,"Val","immoralOther","Y","y",1,0.5037,"Bad","Other"
"02-May-2018_14:54:08",7302,22,"female","R",4,1,7,"Val","moralOther","U","u",1,0.4378,"Good","Other"
"02-May-2018_14:54:10",7302,22,"female","R",4,1,8,"Val","immoralOther","Y","y",1,0.622,"Bad","Other"
"02-May-2018_14:54:12",7302,22,"female","R",4,1,9,"Val","moralOther","U","u",1,0.4062,"Good","Other"
"02-May-2018_14:54:13",7302,22,"female","R",4,1,10,"Val","immoralSelf","Y","y",1,0.576,"Bad","Self"
"02-May-2018_14:54:15",7302,22,"female","R",4,1,11,"Val","moralOther","U","u",1,0.4801,"Good","Other"
"02-May-2018_14:54:17",7302,22,"female","R",4,1,12,"Val","immoralOther","Y","y",1,0.4742,"Bad","Other"
"02-May-2018_14:54:18",7302,22,"female","R",4,1,13,"Val","immoralSelf","Y","y",1,0.5863,"Bad","Self"
"02-May-2018_14:54:20",7302,22,"female","R",4,1,14,"Val","moralSelf","U","u",1,0.4945,"Good","Self"
"02-May-2018_14:54:21",7302,22,"female","R",4,1,15,"Val","moralSelf","U","u",1,0.4286,"Good","Self"
"02-May-2018_14:54:23",7302,22,"female","R",4,1,16,"Val","moralSelf","U","u",1,0.3426,"Good","Self"
"02-May-2018_14:54:24",7302,22,"female","R",4,1,17,"Val","immoralOther","Y","y",1,0.5146,"Bad","Other"
"02-May-2018_14:54:26",7302,22,"female","R",4,1,18,"Val","immoralOther","Y","y",1,0.4047,"Bad","Other"
"02-May-2018_14:54:27",7302,22,"female","R",4,1,19,"Val","moralOther","U","u",1,0.4189,"Good","Other"
"02-May-2018_14:54:29",7302,22,"female","R",4,1,20,"Val","immoralSelf","Y","y",1,0.4369,"Bad","Self"
"02-May-2018_14:54:30",7302,22,"female","R",4,1,21,"Val","moralSelf","U","u",1,0.573,"Good","Self"
"02-May-2018_14:54:32",7302,22,"female","R",4,1,22,"Val","moralSelf","U","u",1,0.3671,"Good","Self"
"02-May-2018_14:54:34",7302,22,"female","R",4,1,23,"Val","immoralSelf","Y","y",1,0.6773,"Bad","Self"
"02-May-2018_14:54:36",7302,22,"female","R",4,1,24,"Val","moralOther","U","u",1,0.5014,"Good","Other"
"02-May-2018_14:54:37",7302,22,"female","R",4,2,1,"Val","moralOther","U","u",1,0.3174,"Good","Other"
"02-May-2018_14:54:39",7302,22,"female","R",4,2,2,"Val","immoralOther","Y","u",0,0.3555,"Bad","Other"
"02-May-2018_14:54:41",7302,22,"female","R",4,2,3,"Val","immoralOther","Y","y",1,0.5774,"Bad","Other"
"02-May-2018_14:54:43",7302,22,"female","R",4,2,4,"Val","moralSelf","U","u",1,0.5957,"Good","Self"
"02-May-2018_14:54:44",7302,22,"female","R",4,2,5,"Val","immoralSelf","Y","y",1,0.4878,"Bad","Self"
"02-May-2018_14:54:46",7302,22,"female","R",4,2,6,"Val","immoralOther","Y","y",1,0.5979,"Bad","Other"
"02-May-2018_14:54:47",7302,22,"female","R",4,2,7,"Val","moralSelf","U","u",1,0.51,"Good","Self"
"02-May-2018_14:54:49",7302,22,"female","R",4,2,8,"Val","moralOther","U","u",1,0.7,"Good","Other"
"02-May-2018_14:54:51",7302,22,"female","R",4,2,9,"Val","immoralOther","Y","y",1,0.4741,"Bad","Other"
"02-May-2018_14:54:53",7302,22,"female","R",4,2,10,"Val","moralOther","U","u",1,0.4104,"Good","Other"
"02-May-2018_14:54:54",7302,22,"female","R",4,2,11,"Val","moralOther","U","u",1,0.5023,"Good","Other"
"02-May-2018_14:54:56",7302,22,"female","R",4,2,12,"Val","immoralOther","Y","y",1,0.4705,"Bad","Other"
"02-May-2018_14:54:58",7302,22,"female","R",4,2,13,"Val","moralOther","U","u",1,0.5108,"Good","Other"
"02-May-2018_14:54:59",7302,22,"female","R",4,2,14,"Val","immoralOther","Y","y",1,0.4867,"Bad","Other"
"02-May-2018_14:55:01",7302,22,"female","R",4,2,15,"Val","immoralSelf","Y","y",1,0.5507,"Bad","Self"
"02-May-2018_14:55:03",7302,22,"female","R",4,2,16,"Val","immoralSelf","Y","y",1,0.5789,"Bad","Self"
"02-May-2018_14:55:04",7302,22,"female","R",4,2,17,"Val","immoralSelf","Y","y",1,0.5069,"Bad","Self"
"02-May-2018_14:55:06",7302,22,"female","R",4,2,18,"Val","moralOther","U","u",1,0.4711,"Good","Other"
"02-May-2018_14:55:08",7302,22,"female","R",4,2,19,"Val","moralSelf","U","u",1,0.6031,"Good","Self"
"02-May-2018_14:55:10",7302,22,"female","R",4,2,20,"Val","immoralSelf","Y","y",1,0.4612,"Bad","Self"
"02-May-2018_14:55:12",7302,22,"female","R",4,2,21,"Val","moralSelf","U","y",0,0.9334,"Good","Self"
"02-May-2018_14:55:14",7302,22,"female","R",4,2,22,"Val","immoralSelf","Y","y",1,0.7815,"Bad","Self"
"02-May-2018_14:55:16",7302,22,"female","R",4,2,23,"Val","moralSelf","U","u",1,0.4477,"Good","Self"
"02-May-2018_14:55:17",7302,22,"female","R",4,2,24,"Val","moralSelf","U","u",1,0.3596,"Good","Self"
"02-May-2018_14:55:24",7302,22,"female","R",4,3,1,"Val","immoralOther","Y","y",1,0.448,"Bad","Other"
"02-May-2018_14:55:25",7302,22,"female","R",4,3,2,"Val","immoralOther","Y","y",1,0.3401,"Bad","Other"
"02-May-2018_14:55:27",7302,22,"female","R",4,3,3,"Val","moralSelf","U","u",1,0.5062,"Good","Self"
"02-May-2018_14:55:28",7302,22,"female","R",4,3,4,"Val","immoralOther","Y","y",1,0.4143,"Bad","Other"
"02-May-2018_14:55:30",7302,22,"female","R",4,3,5,"Val","moralOther","U","u",1,0.4565,"Good","Other"
"02-May-2018_14:55:31",7302,22,"female","R",4,3,6,"Val","moralSelf","U","u",1,0.5005,"Good","Self"
"02-May-2018_14:55:33",7302,22,"female","R",4,3,7,"Val","immoralSelf","Y","y",1,0.7185,"Bad","Self"
"02-May-2018_14:55:35",7302,22,"female","R",4,3,8,"Val","immoralOther","Y","y",1,0.4827,"Bad","Other"
"02-May-2018_14:55:37",7302,22,"female","R",4,3,9,"Val","moralOther","U","u",1,0.5247,"Good","Other"
"02-May-2018_14:55:38",7302,22,"female","R",4,3,10,"Val","immoralOther","Y","y",1,0.5008,"Bad","Other"
"02-May-2018_14:55:40",7302,22,"female","R",4,3,11,"Val","moralOther","U","u",1,0.515,"Good","Other"
"02-May-2018_14:55:42",7302,22,"female","R",4,3,12,"Val","moralSelf","U","u",1,0.5771,"Good","Self"
"02-May-2018_14:55:44",7302,22,"female","R",4,3,13,"Val","immoralOther","Y","y",1,0.5311,"Bad","Other"
"02-May-2018_14:55:45",7302,22,"female","R",4,3,14,"Val","moralOther","U","u",1,0.4573,"Good","Other"
"02-May-2018_14:55:47",7302,22,"female","R",4,3,15,"Val","moralSelf","U","u",1,0.3635,"Good","Self"
"02-May-2018_14:55:48",7302,22,"female","R",4,3,16,"Val","moralOther","U","u",1,0.5814,"Good","Other"
"02-May-2018_14:55:50",7302,22,"female","R",4,3,17,"Val","moralSelf","U","u",1,0.3636,"Good","Self"
"02-May-2018_14:55:52",7302,22,"female","R",4,3,18,"Val","immoralSelf","Y","u",0,0.3856,"Bad","Self"
"02-May-2018_14:55:53",7302,22,"female","R",4,3,19,"Val","immoralSelf","Y","y",1,0.5296,"Bad","Self"
"02-May-2018_14:55:55",7302,22,"female","R",4,3,20,"Val","immoralSelf","Y","y",1,0.4058,"Bad","Self"
"02-May-2018_14:55:56",7302,22,"female","R",4,3,21,"Val","immoralSelf","Y","y",1,0.434,"Bad","Self"
"02-May-2018_14:55:58",7302,22,"female","R",4,3,22,"Val","moralOther","U","u",1,0.4539,"Good","Other"
"02-May-2018_14:56:00",7302,22,"female","R",4,3,23,"Val","immoralSelf","Y","y",1,0.456,"Bad","Self"
"02-May-2018_14:56:01",7302,22,"female","R",4,3,24,"Val","moralSelf","U","u",1,0.4962,"Good","Self"
"02-May-2018_14:56:03",7302,22,"female","R",4,4,1,"Val","immoralSelf","Y","y",1,0.5163,"Bad","Self"
"02-May-2018_14:56:05",7302,22,"female","R",4,4,2,"Val","moralOther","U","u",1,0.4204,"Good","Other"
"02-May-2018_14:56:06",7302,22,"female","R",4,4,3,"Val","immoralOther","Y","y",1,0.4504,"Bad","Other"
"02-May-2018_14:56:08",7302,22,"female","R",4,4,4,"Val","moralOther","U","u",1,0.6485,"Good","Other"
"02-May-2018_14:56:10",7302,22,"female","R",4,4,5,"Val","immoralSelf","Y","y",1,0.4907,"Bad","Self"
"02-May-2018_14:56:12",7302,22,"female","R",4,4,6,"Val","moralSelf","U","u",1,0.4787,"Good","Self"
"02-May-2018_14:56:13",7302,22,"female","R",4,4,7,"Val","immoralOther","Y","y",1,0.5048,"Bad","Other"
"02-May-2018_14:56:15",7302,22,"female","R",4,4,8,"Val","moralOther","U","u",1,0.4509,"Good","Other"
"02-May-2018_14:56:16",7302,22,"female","R",4,4,9,"Val","immoralOther","Y","y",1,0.551,"Bad","Other"
"02-May-2018_14:56:18",7302,22,"female","R",4,4,10,"Val","moralSelf","U","u",1,0.4413,"Good","Self"
"02-May-2018_14:56:20",7302,22,"female","R",4,4,11,"Val","moralSelf","U","u",1,0.5172,"Good","Self"
"02-May-2018_14:56:21",7302,22,"female","R",4,4,12,"Val","immoralSelf","Y","y",1,0.5473,"Bad","Self"
"02-May-2018_14:56:23",7302,22,"female","R",4,4,13,"Val","immoralSelf","Y","y",1,0.6854,"Bad","Self"
"02-May-2018_14:56:25",7302,22,"female","R",4,4,14,"Val","moralOther","U","u",1,0.4835,"Good","Other"
"02-May-2018_14:56:26",7302,22,"female","R",4,4,15,"Val","immoralOther","Y","y",1,0.4356,"Bad","Other"
