jatosResID,image,trial_main,mainRT,Moved,Beauty,trial_sr,srRT,SelfRelev
2365,art_038,9,22883,0.07,0.11,20,2452,0.22
2365,art_039,21,34035,0.27,0.76,14,2414,0.64
2365,art_041,19,22254,0.07,0.06,21,2097,0.01
2365,art_043,13,23876,0.05,0.03,16,3147,0.17
2365,art_049,22,17057,0.17,0.61,15,9567,0.62
2365,art_061,5,33064,0.08,0.56,17,8185,0.88
2365,art_064,20,21484,0.18,0.29,33,2298,0.52
2365,art_070,33,18192,0.16,0.99,4,13239,0.27
2365,art_071,28,19559,0.43,0.66,18,3935,0.61
2365,art_073,31,22381,0.46,0.70,3,2530,0.18
2365,art_078,10,20666,0.24,0.89,7,5604,0.79
2365,art_083,16,20710,0.41,0.63,31,2252,0.65
2365,art_085,35,26384,0.64,0.89,12,5109,0.69
2365,art_100,17,27031,0.04,0.40,40,3927,0.79
2365,art_103,34,30159,0.47,0.02,2,4169,0.80
2365,art_105,44,21846,0.15,0.03,43,5097,0.57
2365,art_107,30,23548,0.29,0.14,32,2971,0.14
2365,art_109,7,35978,0.40,0.17,19,3458,0.20
2366,2va007,32,437681,0.10,0.15,28,2767,0.71
2366,2va009,44,333510,0.15,0.10,5,3488,0.40
2366,2va014,33,25589,0.35,0.19,42,3035,0.67
2366,2va025,28,37006,0.32,0.16,34,2180,0.34
2366,2va031,43,145569,0.13,0.26,32,1807,0.46
2366,2va033,1,34292,0.27,0.48,6,2157,0.53
2366,2va035,34,34813,0.28,0.39,18,2269,0.27
2366,2va057,41,53256,0.14,0.49,9,1858,0.69
2366,2va067,21,45703,0.10,0.22,7,2054,0.35
2366,2va071,25,30346,0.30,0.07,35,1696,0.41
2366,2va075,2,37207,0.53,0.46,31,3857,0.62
2366,2va078,6,35652,0.40,0.71,23,5765,0.68
2366,2va081,30,89353,0.07,0.17,17,2529,0.18
2366,2va106,17,38507,0.29,0.40,13,1839,0.61
2366,2va118,20,27260,0.70,0.37,30,2323,0.65
2366,2va131,23,69479,0.71,0.06,12,2123,0.36
2366,2va137,42,123832,0.24,0.21,16,2523,0.43
2366,art_001,38,105946,0.31,0.23,36,7882,0.22
2366,art_004,29,29159,0.13,0.27,21,1857,0.35
2366,art_010,40,132603,0.17,0.20,29,2006,0.06
2366,art_021,5,25698,0.68,0.42,38,2237,0.08
2366,art_024,15,36917,0.04,0.14,8,2103,0.54
2366,art_025,18,20980,0.72,0.16,44,2821,0.29
2366,art_032,26,22074,0.62,0.84,20,4516,0.67
2366,art_038,11,31002,0.66,0.35,27,2359,0.76
2366,art_039,13,29102,0.05,0.20,2,2034,0.07
2366,art_041,37,117909,0.56,0.13,19,8822,0.13
2366,art_043,36,22966,0.04,0.04,4,2061,0.00
2366,art_049,31,106085,0.21,0.31,22,3443,0.78
2366,art_061,16,196105,0.34,0.27,25,4698,0.30
2366,art_064,8,25403,0.09,0.38,14,2171,0.22
2366,art_070,9,25978,0.21,0.61,41,3271,0.52
2366,art_071,4,49862,0.58,0.52,3,3450,0.18
2366,art_073,3,30838,0.40,0.67,1,3829,0.08
2366,art_078,22,20104,0.34,0.70,33,1682,0.85
2366,art_083,35,22938,0.64,0.22,43,1924,0.93
2366,art_085,14,23495,0.96,0.93,11,2944,0.83
2366,art_100,10,40319,0.20,0.01,40,1874,0.22
2366,art_103,39,68119,0.69,0.21,24,6496,0.94
2366,art_105,12,36495,0.44,0.55,39,1837,0.81
2366,art_107,24,1130978,0.25,0.07,10,2106,0.23
2366,art_109,7,41911,0.01,0.09,15,2045,0.28
2371,2va007,13,92067,0.24,0.85,29,3057,0.65
2371,2va009,38,28484,0.43,0.81,43,49203,0.24
2371,2va014,31,33844,0.57,0.56,16,5257,0.83
2371,2va025,6,48873,0.28,0.32,28,3550,0.13
2371,2va031,7,47030,0.19,0.45,23,3425,0.68
2371,2va033,43,41654,0.16,0.43,22,3426,0.45
2371,2va035,10,47356,0.51,0.36,13,9244,0.13
2371,2va057,34,54204,0.28,0.92,25,2915,0.56
2371,2va067,17,33267,0.29,0.79,36,3136,0.77
2371,2va071,2,59299,0.22,0.43,10,7304,0.77
2371,2va075,5,40073,0.22,0.55,41,12328,0.69
2371,2va078,25,28630,0.15,0.76,35,3641,0.32
2371,2va081,41,80143,0.46,0.88,8,4499,0.43
2371,2va106,16,56151,0.14,0.74,6,5246,0.17
2371,2va118,22,43613,0.25,0.51,38,13551,0.25
2371,2va131,39,201669,0.37,0.33,4,5651,0.10
2371,2va137,21,31612,0.64,0.59,9,4076,0.19
2371,art_001,19,33042,0.66,0.70,14,5548,0.08
2371,art_004,9,55504,0.19,0.37,18,3709,0.07
2371,art_010,35,78897,0.69,0.39,17,4157,0.34
2371,art_021,4,41429,0.60,0.31,40,3940,0.06
2371,art_024,3,44814,0.42,0.79,12,4799,0.12
2371,art_025,28,40937,0.81,0.68,21,8398,0.29
2371,art_032,23,29901,0.35,0.86,26,8863,0.60
2371,art_038,12,55084,0.59,0.37,39,9130,0.11
2371,art_039,1,77245,0.15,0.42,3,6200,0.18
2371,art_041,30,58282,0.62,0.21,20,3699,0.26
2371,art_043,24,34494,0.75,0.32,2,7204,0.09
2371,art_049,18,56206,0.24,0.73,27,2834,0.77
2371,art_061,15,51765,0.58,0.64,11,4229,0.21
2371,art_064,44,32514,0.47,0.72,37,5852,0.15
2371,art_070,14,46919,0.60,0.92,19,4230,0.17
2371,art_071,20,34833,0.67,0.55,31,9126,0.08
2371,art_073,36,71977,0.76,0.29,34,5342,0.21
2371,art_078,33,39967,0.34,0.90,7,5563,0.63
2371,art_083,32,29016,0.78,0.76,32,4303,0.15
2371,art_085,11,75210,0.61,0.75,42,49579,0.58
2371,art_100,27,36660,0.07,0.65,24,5412,0.16
2371,art_103,8,62210,0.03,0.14,5,6740,0.22
2371,art_105,42,50842,0.01,0.35,15,5703,0.20
2371,art_107,37,33145,0.21,0.34,33,2998,0.04
2371,art_109,40,39015,0.39,0.29,1,9780,0.21
2379,2va007,9,33553,0.71,0.97,24,2281,0.96
2379,2va009,21,21945,0.77,0.84,29,1929,0.81
2379,2va014,13,29016,0.93,0.92,41,2944,0.80
2379,2va025,22,29155,0.15,0.44,6,1613,0.22
2379,2va031,38,49463,0.50,0.38,27,3616,0.42
2379,2va033,16,37047,0.03,0.57,1,10909,0.88
2379,2va035,35,25103,0.49,0.24,26,2181,0.19
2379,2va057,28,24621,0.57,0.87,3,2086,0.85
2379,2va067,23,32235,0.87,0.89,11,1525,0.69
2379,2va071,41,30156,0.53,0.46,18,2436,0.87
2379,2va075,10,31906,0.17,0.53,4,1745,0.19
2379,2va078,6,20673,0.63,0.79,34,3362,0.78
2379,2va081,18,47727,0.58,0.99,40,2704,0.83
2379,2va106,31,37716,0.52,0.67,22,1523,0.64
2379,2va118,27,28769,0.81,0.68,8,28332,0.21
2379,2va131,25,28408,0.16,0.16,33,1753,0.21
2379,2va137,39,103728,0.52,0.60,31,3388,0.65
2379,art_001,26,31410,0.91,0.53,7,1645,0.49
2379,art_004,4,27663,0.56,0.57,5,1894,0.07
2379,art_010,30,21947,0.61,0.34,17,1635,0.15
2379,art_021,3,15492,0.01,0.08,23,1481,0.33
2379,art_024,1,11714,0.31,0.85,32,2475,0.96
2379,art_025,5,17646,0.86,0.41,28,9781,0.08
2379,art_032,17,32959,0.78,0.94,36,1480,0.66
2379,art_038,15,66921,0.59,0.27,20,2280,0.10
2379,art_039,33,62415,0.22,0.18,35,1719,0.30
2379,art_041,36,20815,0.70,0.04,30,1803,0.17
2379,art_043,24,31405,0.04,0.19,16,1943,0.49
2379,art_049,7,37844,0.32,0.75,19,2682,0.92
2379,art_061,40,33297,0.64,0.83,44,2219,0.94
2379,art_064,20,31419,0.84,0.66,15,997,0.67
2379,art_070,12,33306,0.93,0.41,39,5113,0.28
2379,art_071,2,68841,0.36,0.58,25,3695,0.38
2379,art_073,8,17365,0.97,0.33,38,4361,0.19
2379,art_078,42,28275,0.97,0.98,13,1023,0.52
2379,art_083,44,43567,0.92,0.68,2,2920,0.60
2379,art_085,37,43236,0.82,0.91,10,1952,0.81
2379,art_100,34,78596,0.17,0.32,12,2828,0.98
2379,art_103,29,30187,0.03,0.42,21,7738,0.01
2379,art_105,11,33736,0.01,0.01,14,1116,0.77
2379,art_107,19,24810,0.04,0.01,9,2100,0.07
2379,art_109,14,28285,0.60,0.48,37,2228,0.29
2386,2va007,10,24926,0.32,0.65,35,4484,0.66
2386,2va009,35,27528,0.11,0.72,40,3313,0.69
2386,2va014,39,21294,0.07,0.86,36,3212,0.81
2386,2va025,8,31765,0.37,0.38,6,4272,0.08
2386,2va031,22,20666,0.09,0.71,1,7333,0.02
2386,2va033,44,24030,0.08,0.01,39,8748,0.72
2386,2va035,1,42944,0.68,0.69,38,5381,0.13
2386,2va057,27,22712,0.11,0.97,8,3923,0.65
2386,2va067,31,21018,0.10,0.10,27,8108,0.46
2386,2va071,7,33455,0.25,0.71,20,4224,0.60
2386,2va075,41,26488,0.56,0.85,32,5402,0.42
2386,2va078,9,34752,0.42,0.56,44,5372,0.31
2386,2va081,11,41391,0.42,1.00,19,4029,0.44
2386,2va106,21,23160,0.20,0.44,21,2815,0.54
2386,2va118,24,34372,0.72,0.13,2,3508,0.04
2386,2va131,37,29582,0.32,0.08,30,2941,0.02
2386,2va137,19,30700,0.51,0.88,18,6505,0.42
2386,art_001,23,20932,0.60,0.97,33,5164,0.01
2386,art_004,32,20513,0.45,0.90,12,4937,0.19
2386,art_010,34,26670,0.66,0.53,10,4004,0.04
2386,art_021,25,23406,0.82,0.86,28,7088,0.01
2386,art_024,33,23687,0.15,0.86,5,8662,0.36
2386,art_025,20,19186,0.66,0.79,41,2725,0.03
2386,art_032,42,21664,0.10,0.88,15,4511,0.77
2386,art_038,26,19935,0.70,0.70,16,5277,0.30
2386,art_039,6,30962,0.35,0.59,13,2490,0.05
2386,art_041,38,19576,0.69,0.04,22,2463,0.04
2386,art_043,14,29329,0.56,0.71,11,2670,0.15
2386,art_049,43,27322,0.62,0.76,23,3440,0.63
2386,art_061,4,40074,0.25,0.04,9,5266,0.01
2386,art_064,30,22654,0.09,0.67,7,5150,0.03
2386,art_070,3,30630,0.58,0.81,4,3217,0.11
2386,art_071,13,27697,0.96,0.88,14,2652,0.01
2386,art_073,5,27456,0.72,0.45,25,19229,0.01
2386,art_078,28,23513,0.05,0.60,34,4921,0.45
2386,art_083,15,22848,0.06,0.34,42,5730,0.37
2386,art_085,18,26530,0.18,0.78,29,3403,0.66
2386,art_100,17,32137,0.07,0.21,43,2856,0.17
2386,art_103,2,40894,0.07,0.25,31,2372,0.07
2386,art_105,29,22996,0.55,0.89,3,8125,0.49
2386,art_107,12,27337,0.02,0.19,17,5368,0.22
2386,art_109,36,19849,0.70,0.06,24,4340,0.40
2388,2va007,36,12939,0.19,0.46,14,2012,0.26
2388,2va009,4,19167,0.18,0.57,19,2078,0.47
2388,2va014,31,12396,0.75,0.85,27,2155,0.93
2388,2va025,23,14678,0.56,0.56,20,2311,0.25
2388,2va031,3,15308,0.12,0.26,1,3103,0.11
2388,2va033,30,16705,0.01,0.02,32,3161,0.26
2388,2va035,43,17597,0.76,0.63,4,2088,0.60
2388,2va057,35,15468,0.23,0.82,2,1790,0.16
2388,2va067,15,14473,0.19,0.80,35,1857,0.77
2388,2va071,9,14624,0.14,0.37,11,2350,0.33
2388,2va075,32,14388,0.31,0.46,26,2295,0.09
2388,2va078,24,16170,0.11,0.17,34,1961,0.32
2388,2va081,26,11990,0.70,0.97,31,2189,0.19
2388,2va106,40,14656,0.23,0.55,7,2705,0.73
2388,2va118,21,16232,0.78,0.48,23,2599,0.91
2388,2va131,42,14228,0.12,0.10,39,1865,0.65
2388,2va137,33,18063,0.92,0.48,40,2275,0.45
2388,art_001,19,14633,0.26,0.21,8,2227,0.13
2388,art_004,10,14301,0.44,0.63,28,2008,0.14
2388,art_010,12,15330,0.12,0.76,44,2441,0.38
2388,art_021,29,14104,0.23,0.29,9,1646,0.14
2388,art_024,25,13114,0.61,0.73,6,1966,0.10
2388,art_025,6,16754,0.83,0.23,22,1980,0.39
2388,art_032,2,21662,0.15,0.21,38,1838,0.49
2388,art_038,20,13395,0.40,0.43,3,1794,0.48
2388,art_039,16,16538,0.16,0.25,10,2393,0.57
2388,art_041,34,13909,0.93,0.07,15,2790,0.47
2388,art_043,11,19116,0.52,0.24,33,3526,0.46
2388,art_049,14,19834,0.21,0.46,41,2288,0.52
2388,art_061,38,14749,0.80,0.29,37,2308,0.25
2388,art_064,1,16250,0.22,0.68,36,1976,0.34
2388,art_070,41,17329,0.74,0.79,43,1674,0.76
2388,art_071,22,14188,0.57,0.66,21,3421,0.20
2388,art_073,7,14851,0.50,0.50,30,3048,0.47
2388,art_078,17,14992,0.69,0.84,13,1901,0.85
2388,art_083,5,17577,0.51,0.68,12,2019,0.83
2388,art_085,13,15210,0.69,0.93,18,2154,0.94
2388,art_100,37,14878,0.05,0.16,25,2360,0.41
2388,art_103,27,14865,0.43,0.42,5,2012,0.17
2388,art_105,44,13419,0.02,0.02,24,2157,0.10
2388,art_107,8,16705,0.07,0.07,29,2213,0.06
2388,art_109,18,16374,0.23,0.29,17,3048,0.60
2390,2va007,2,22090,0.44,0.93,42,6736,0.71
2390,2va009,17,28780,0.46,0.68,30,6586,0.81
2390,2va014,19,20626,0.45,0.49,3,4969,0.51
2390,2va025,23,18089,0.53,0.56,25,7411,0.23
2390,2va031,14,31889,0.26,0.72,20,6283,0.74
2390,2va033,31,23896,0.07,0.10,21,6021,0.48
2390,2va035,13,22569,0.14,0.53,23,5399,0.00
2390,2va057,39,17848,0.44,0.85,29,5064,0.71
2390,2va067,8,25863,0.49,0.43,8,5032,0.65
2390,2va071,22,24758,0.27,0.17,31,6634,0.07
2390,2va075,32,22325,0.28,0.39,32,4505,0.36
2390,2va078,24,328491,0.48,0.50,2,4076,0.10
2390,2va081,18,16731,0.62,0.97,5,4656,0.72
2390,2va106,28,23953,0.16,0.07,17,8732,0.66
2390,2va118,3,31937,0.14,0.15,6,4615,0.24
2390,2va131,34,26642,0.03,0.05,28,5200,0.27
2390,2va137,36,24107,0.70,0.78,35,4564,0.28
2390,art_001,25,32055,0.67,0.51,1,5735,0.14
2390,art_004,37,26300,0.48,0.50,15,8291,0.10
2390,art_010,11,24505,0.53,0.84,37,4596,0.52
2390,art_021,6,25121,0.33,0.56,41,7078,0.21
2390,art_024,21,25859,0.48,0.98,43,5533,0.73
2390,art_025,4,23504,0.52,0.34,38,6460,0.12
2390,art_032,26,29600,0.51,0.69,40,6153,0.81
2390,art_038,16,20392,0.61,0.47,4,3796,0.01
2390,art_039,20,27519,0.27,0.78,12,7508,0.25
2390,art_041,43,27274,0.52,0.30,44,4464,0.14
2390,art_043,44,25446,0.32,0.26,18,5897,0.19
2390,art_049,38,23428,0.55,0.65,10,6122,0.30
2390,art_061,12,19539,0.20,0.24,16,8063,0.01
2390,art_064,1,20543,0.26,0.39,39,5030,0.07
2390,art_070,27,28961,0.32,0.26,14,7439,0.01
2390,art_071,30,28528,0.41,0.36,9,5496,0.11
2390,art_073,5,24639,0.54,0.13,24,4475,0.00
2390,art_078,9,28732,0.20,0.72,13,5645,0.69
2390,art_083,40,29099,0.46,0.24,7,6379,0.35
2390,art_085,15,35757,0.62,0.84,33,6309,0.80
2390,art_100,35,29457,0.13,0.17,27,7884,0.65
2390,art_103,33,23907,0.05,0.01,19,7143,0.01
2390,art_105,29,28400,0.04,0.09,26,5398,0.00
2390,art_107,41,32607,0.07,0.02,34,5162,0.01
2390,art_109,7,26544,0.15,0.01,11,6750,0.12
2395,2va007,10,21868,0.97,0.98,17,3733,0.96
2395,2va009,26,22537,0.47,0.98,29,3822,0.04
2395,2va014,9,28905,0.24,0.01,26,3704,0.00
2395,2va025,5,28366,0.10,0.04,15,5536,0.03
2395,2va031,38,22132,0.28,0.71,6,2654,0.14
2395,2va033,41,31138,0.01,0.01,40,3121,0.03
2395,2va035,8,31993,0.18,0.03,3,5884,0.62
2395,2va057,12,29641,0.76,0.94,14,2773,0.33
2395,2va067,17,32617,0.01,0.72,16,3258,0.02
2395,2va071,21,25260,0.73,0.98,12,2934,0.89
2395,2va075,28,21423,0.98,0.99,11,3140,0.98
2395,2va078,1,27085,0.99,0.51,24,2677,0.99
2395,2va081,23,38736,0.01,0.98,2,4133,0.02
2395,2va106,35,27042,0.10,0.09,4,5407,0.02
2395,2va118,18,29770,0.96,0.91,42,4254,0.83
2395,2va131,33,35877,0.07,0.03,8,3173,0.10
2395,2va137,25,28356,0.99,0.97,38,2819,0.99
2395,art_001,40,41338,0.01,0.02,19,4355,0.49
2395,art_004,43,23623,0.02,0.01,34,4574,0.01
2395,art_010,4,26778,0.01,0.64,13,2576,0.92
2395,art_021,34,25953,0.01,0.04,28,3785,0.01
2395,art_024,36,24115,0.01,0.97,31,2388,0.97
2395,art_025,3,49465,0.85,0.65,20,2669,0.98
2395,art_032,27,27944,0.01,0.97,44,3150,0.43
2395,art_038,44,20938,0.84,0.42,39,2386,0.98
2395,art_039,14,26755,0.81,0.97,7,2538,0.91
2395,art_041,20,30206,0.03,0.03,37,4306,0.85
2395,art_043,31,39504,0.00,0.04,33,3451,0.01
2395,art_049,11,23790,0.54,0.85,21,3759,0.36
2395,art_061,16,42245,0.74,0.01,30,3769,0.07
2395,art_064,13,20491,0.67,0.76,10,4172,0.65
2395,art_070,6,21291,0.67,0.66,32,2847,0.97
2395,art_071,24,26289,0.71,0.20,1,9079,0.54
2395,art_073,19,32834,0.45,0.15,41,4953,0.98
2395,art_078,37,21822,0.07,0.98,27,3977,0.79
2395,art_083,39,29936,0.62,0.43,22,2819,0.69
2395,art_085,2,34224,0.01,0.01,43,5702,0.05
2395,art_100,29,32576,0.58,0.01,5,3115,0.04
2395,art_103,42,19976,0.01,0.03,36,2673,0.03
2395,art_105,7,27142,0.32,0.37,9,2575,0.14
2395,art_107,32,40709,0.00,0.00,23,2509,0.20
2395,art_109,15,29501,0.51,0.01,25,3707,0.01
2396,2va007,32,30347,0.47,0.82,20,3837,0.02
2396,2va009,43,29127,0.65,0.26,22,4866,0.65
2396,2va014,29,32403,0.54,0.73,14,4604,0.03
2396,2va025,15,36614,0.36,0.01,36,3740,0.01
2396,2va031,34,28706,0.58,0.86,31,3230,0.16
2396,2va033,37,31207,0.07,0.15,43,3532,0.04
2396,2va035,31,29592,0.27,0.46,8,6239,0.09
2396,2va057,13,26838,0.66,0.99,2,4079,0.99
2396,2va067,26,31529,0.09,0.41,41,2817,0.04
2396,2va071,10,38285,0.38,0.09,38,3485,0.10
2396,2va075,42,29590,0.24,0.11,26,5876,0.56
2396,2va078,9,26164,0.62,0.94,40,3782,0.39
2396,2va081,40,29927,0.70,0.82,34,4009,0.85
2396,2va106,7,31665,0.18,0.82,4,4683,0.00
2396,2va118,20,30575,0.69,0.46,21,8485,0.34
2396,2va131,4,36889,0.08,0.35,42,3879,0.46
2396,2va137,2,52265,0.59,0.49,12,3579,0.03
2396,art_001,16,26631,0.60,0.86,32,2728,0.00
2396,art_004,36,36331,0.30,0.49,13,3824,0.01
2396,art_010,6,33109,0.65,0.74,10,4252,0.47
2396,art_021,18,32769,0.59,0.48,28,4774,0.04
2396,art_024,21,31508,0.43,0.83,5,4070,0.19
2396,art_025,25,28199,0.89,0.74,1,5414,0.07
2396,art_032,12,30972,0.21,0.75,7,3452,0.07
2396,art_038,30,30325,0.48,0.21,35,2886,0.04
2396,art_039,1,34980,0.55,0.58,24,3281,0.01
2396,art_041,17,30341,0.51,0.01,23,3114,0.04
2396,art_043,5,37459,0.32,0.45,37,3041,0.01
2396,art_049,27,43859,0.47,0.57,15,3476,0.07
2396,art_061,39,35550,0.47,0.14,3,3808,0.01
2396,art_064,44,35433,0.18,0.20,33,3256,0.03
2396,art_070,35,31397,0.54,0.71,11,3416,0.20
2396,art_071,19,45386,0.43,0.17,39,3348,0.00
2396,art_073,23,30299,0.48,0.35,29,5678,0.01
2396,art_078,33,32018,0.44,0.80,18,3376,0.07
2396,art_083,3,31772,0.57,0.69,27,3675,0.17
2396,art_085,14,30312,0.67,0.67,9,5863,0.73
2396,art_100,8,35158,0.03,0.09,30,5334,0.55
2396,art_103,24,31592,0.04,0.11,6,4540,0.21
2396,art_105,22,32154,0.06,0.00,17,4526,0.28
2396,art_107,38,26162,0.24,0.09,19,6638,0.45
2396,art_109,28,23093,0.70,0.06,16,4641,0.55
2397,2va007,36,29476,0.14,0.39,32,4298,0.16
2397,2va009,38,26308,0.13,0.35,12,2637,0.02
2397,2va014,44,28403,0.62,0.20,39,2578,0.07
2397,2va025,31,24440,0.99,0.84,19,3302,0.77
2397,2va031,42,37695,0.57,0.80,33,2569,0.82
2397,2va033,22,26879,0.88,0.93,31,2980,0.99
2397,2va035,4,40404,0.54,0.21,10,2995,0.15
2397,2va057,33,29559,0.87,0.84,34,5103,0.97
2397,2va067,23,25016,0.66,0.64,3,3999,0.41
2397,2va071,26,38993,0.23,0.17,38,3230,0.29
2397,2va075,20,31023,0.85,1.00,42,3369,0.89
2397,2va078,15,48016,0.15,0.68,14,3479,0.10
2397,2va081,16,35790,0.61,0.87,1,8499,0.99
2397,2va106,12,33880,0.26,0.67,2,6411,0.32
2397,2va118,10,34412,0.14,0.85,5,2647,0.65
2397,2va131,1,31806,0.28,0.60,18,3865,0.26
2397,2va137,32,36023,0.57,0.66,17,2415,0.71
2397,art_001,11,32445,0.73,0.91,15,5431,0.93
2397,art_004,43,35323,0.72,0.70,29,4218,0.56
2397,art_010,37,29272,0.33,0.15,44,4213,0.57
2397,art_021,34,27034,0.65,0.55,8,2330,0.15
2397,art_024,24,32889,0.19,0.20,37,2542,0.01
2397,art_025,40,26802,0.92,0.64,11,3270,0.70
2397,art_032,18,35880,0.19,0.49,36,3387,0.12
2397,art_038,14,28574,0.23,0.53,22,3246,0.25
2397,art_039,8,29148,0.69,0.08,30,3745,0.01
2397,art_041,5,32868,0.63,0.17,23,2315,0.09
2397,art_043,13,41399,0.24,0.23,6,3115,0.17
2397,art_049,29,23540,0.62,0.29,25,2322,0.03
2397,art_061,17,27608,0.55,0.35,43,2843,0.15
2397,art_064,6,31048,0.16,0.66,27,2294,0.17
2397,art_070,3,30292,0.59,0.57,20,5768,0.21
2397,art_071,19,33709,0.26,0.40,21,2358,0.00
2397,art_073,28,32289,0.66,0.17,16,2912,0.09
2397,art_078,41,36647,0.62,0.59,4,3827,0.38
2397,art_083,35,27781,0.63,0.36,41,3329,0.43
2397,art_085,2,36695,0.78,0.85,7,2354,0.74
2397,art_100,7,30625,0.27,0.29,24,2768,0.29
2397,art_103,27,39907,0.99,0.76,28,4814,0.98
2397,art_105,21,37720,0.98,0.94,9,2670,0.98
2397,art_107,25,32250,0.57,0.69,26,2617,0.67
2397,art_109,39,26974,0.71,0.54,40,2652,0.63
2398,2va007,2,22285,0.87,0.81,29,2206,0.91
2398,2va009,31,15196,0.49,0.67,8,2248,0.80
2398,2va014,36,13885,0.49,0.54,6,2305,0.87
2398,2va025,32,18560,0.51,0.26,9,4066,0.08
2398,2va031,42,23916,0.47,0.48,27,2735,0.52
2398,2va033,22,22576,0.49,0.32,11,4094,0.77
2398,2va035,15,15500,0.43,0.47,34,2046,0.04
2398,2va057,39,18219,0.51,0.64,2,3094,0.65
2398,2va067,23,19252,0.46,0.51,4,2365,0.86
2398,2va071,27,18292,0.46,0.48,14,2736,0.01
2398,2va075,34,16008,0.47,0.49,22,2667,0.82
2398,2va078,19,24789,0.47,0.79,36,2360,0.01
2398,2va081,24,19937,0.47,0.78,44,3505,0.76
2398,2va106,28,28311,0.47,0.56,24,2556,0.89
2398,2va118,11,22528,0.44,0.56,42,2053,0.11
2398,2va131,1,29688,0.04,0.49,41,3145,0.10
2398,2va137,17,20293,0.49,0.76,31,2192,0.04
2398,art_001,6,28060,0.58,0.54,32,2230,0.01
2398,art_004,20,24554,0.50,0.46,10,2740,0.01
2398,art_010,26,17889,0.48,0.51,17,2210,0.02
2398,art_021,14,22157,0.30,0.22,12,2600,0.01
2398,art_024,29,18152,0.48,0.79,21,2546,0.03
2398,art_025,12,31363,0.41,0.44,37,2188,0.13
2398,art_032,37,11563,0.49,0.46,16,2935,0.73
2398,art_038,18,30185,0.60,0.28,23,2576,0.87
2398,art_039,41,14000,0.47,0.51,5,3632,0.17
2398,art_041,16,28778,0.02,0.45,33,2129,0.04
2398,art_043,3,25796,0.22,0.49,40,2381,0.03
2398,art_049,13,21703,0.61,0.68,7,3013,0.73
2398,art_061,33,14423,0.47,0.48,1,4919,0.23
2398,art_064,25,20655,0.47,0.55,26,2386,0.10
2398,art_070,5,21376,0.43,0.73,20,2491,0.06
2398,art_071,35,22757,0.62,0.43,35,2742,0.04
2398,art_073,30,16279,0.47,0.52,15,2878,0.01
2398,art_078,7,28338,0.97,0.99,18,2207,0.93
2398,art_083,21,27673,0.71,0.54,25,2198,0.79
2398,art_085,8,23179,0.59,0.74,43,2408,0.58
2398,art_100,9,20945,0.46,0.37,3,2630,0.74
2398,art_103,38,15805,0.49,0.15,28,2153,0.04
2398,art_105,40,16363,0.44,0.00,30,2055,0.03
2398,art_107,10,22176,0.02,0.44,13,2571,0.01
2398,art_109,4,29742,0.46,0.44,38,2210,0.06
2401,2va007,33,20610,0.61,0.84,15,1740,0.72
2401,2va009,1,29214,0.68,0.60,24,3218,0.46
2401,2va014,21,16510,0.24,0.27,5,1842,0.65
2401,2va025,11,20972,0.63,0.62,41,2243,0.81
2401,2va031,41,17504,0.65,0.18,37,1783,0.59
2401,2va033,15,19577,0.14,0.90,1,12967,0.72
2401,2va035,17,22240,0.74,0.86,19,2166,0.11
2401,2va057,44,21042,0.17,0.79,20,2220,0.40
2401,2va067,12,24230,0.50,0.81,4,1730,0.72
2401,2va071,42,17628,0.64,0.20,2,5569,0.31
2401,2va075,35,16992,0.71,0.33,6,1533,0.69
2401,2va078,14,14774,0.65,0.71,12,2033,0.15
2401,2va081,25,15626,0.33,0.42,13,1929,0.42
2401,2va106,2,51583,0.22,0.47,44,1511,0.66
2401,2va118,7,20929,0.77,0.29,16,1621,0.44
2401,2va131,16,20632,0.16,0.59,25,2022,0.43
2401,2va137,32,15358,0.26,0.42,11,2153,0.04
2401,art_001,30,18004,0.75,0.58,22,2222,0.09
2401,art_004,9,19966,0.28,0.34,33,1828,0.24
2401,art_010,13,21148,0.55,0.85,32,2160,0.22
2401,art_021,37,75434,0.89,0.49,30,1756,0.64
2401,art_024,29,19157,0.27,0.93,34,1455,0.61
2401,art_025,6,20107,0.86,0.83,21,2091,0.20
2401,art_032,8,15479,0.30,0.81,40,1777,0.89
2401,art_038,24,15954,0.72,0.72,36,2270,0.61
2401,art_039,28,21075,0.69,0.81,27,1456,0.48
2401,art_041,43,29581,0.73,0.73,39,2328,0.07
2401,art_043,36,19424,0.21,0.66,18,2162,0.07
2401,art_049,26,16234,0.30,0.54,3,2219,0.17
2401,art_061,5,33675,0.31,0.73,42,2337,0.22
2401,art_064,31,25665,0.42,0.22,10,4039,0.08
2401,art_070,27,19431,0.74,0.93,17,2126,0.20
2401,art_071,40,22165,0.71,0.75,38,1756,0.76
2401,art_073,3,38974,0.61,0.84,23,1692,0.23
2401,art_078,23,26859,0.81,0.97,7,1489,0.87
2401,art_083,20,25318,0.69,0.79,31,3888,0.45
2401,art_085,19,26077,0.66,0.83,29,1517,0.85
2401,art_100,10,24716,0.12,0.75,8,1813,0.80
2401,art_103,4,31104,0.13,0.21,14,1439,0.85
2401,art_105,18,20897,0.05,0.14,43,1739,0.28
2401,art_107,38,13803,0.16,0.27,26,1423,0.38
2401,art_109,22,15790,0.77,0.57,28,2040,0.17
2403,2va007,17,23657,0.61,0.68,38,1778,0.53
