age,ALEX1,ALEX2,ALEX3,ALEX4,ALEX5,ALEX6,ALEX7,ALEX8,ALEX9,ALEX10,ALEX11,ALEX12,ALEX13,ALEX14,ALEX15,ALEX16,anxiety,artgluctot,attachhome,attachphone,AvgHumidity,avoidance,cigs,DIDF,eatdrink,ECR1,ECR2,ECR3,ECR4,ECR5,ECR6,ECR7,ECR8,ECR9,ECR10,ECR11,ECR12,ECR13,ECR14,ECR15,ECR16,ECR17,ECR18,ECR19,ECR20,ECR21,ECR22,ECR23,ECR24,ECR25,ECR26,ECR27,ECR28,ECR29,ECR30,ECR31,ECR32,ECR33,ECR34,ECR35,ECR36,endtime,EOT,exercise,gluctot,health,HOME1,HOME2,HOME3,HOME4,HOME5,HOME6,HOME7,HOME8,HOME9,KAMF1,KAMF2,KAMF3,KAMF4,KAMF5,KAMF6,KAMF7,networksize,nostalgia,onlineid,onlineid1,onlineid2,onlineid3,onlineid4,onlineid5,onlineid6,onlineid7,onlineid8,onlineid9,onlineid10,onlineide11,phone1,phone2,phone3,phone4,phone5,phone6,phone7,phone8,phone9,romantic,scontrol1,scontrol2,scontrol3,scontrol4,scontrol5,scontrol6,scontrol7,scontrol8,scontrol9,scontrol10,scontrol11,scontrol12,scontrol13,selfcontrol,sex,smoke,SNI1,SNI2,SNI3,SNI4,SNI5,SNI6,SNI7,SNI8,SNI9,SNI10,SNI11,SNI12,SNI13,SNI14,SNI15,SNI16,SNI17,SNI18,SNI19,SNI20,SNI21,SNI22,SNI23,SNI24,SNI25,SNI26,SNI27,SNI28,SNI29,SNI30,SNI31,SNI32,SNS1,SNS2,SNS3,SNS4,SNS5,SNS6,SNS7,socialdiversity,socialembedded,STRAQ_1,STRAQ_2,STRAQ_3,STRAQ_4,STRAQ_6,STRAQ_7,STRAQ_8,STRAQ_9,STRAQ_10,STRAQ_11,STRAQ_12,STRAQ_19,STRAQ_20,STRAQ_21,STRAQ_22,STRAQ_23,STRAQ_24,STRAQ_25,STRAQ_26,STRAQ_27,STRAQ_28,STRAQ_29,STRAQ_30,STRAQ_31,STRAQ_32,STRAQ_33,STRAQ_5,STRAQ_13,STRAQ_14,STRAQ_15,STRAQ_16,STRAQ_17,STRAQ_18,STRAQ_34,STRAQ_35,STRAQ_36,STRAQ_37,STRAQ_38,STRAQ_39,STRAQ_40,STRAQ_41,STRAQ_42,STRAQ_43,STRAQ_44,STRAQ_45,STRAQ_46,STRAQ_47,STRAQ_48,STRAQ_49,STRAQ_50,STRAQ_51,STRAQ_52,STRAQ_53,STRAQ_54,STRAQ_55,STRAQ_56,STRAQ_57,stress,stress1,stress2,stress3,stress4,stress5,stress6,stress7,stress8,stress9,stress10,stress11,stress12,stress13,stress14,Temperature_t1,Temperature_t2,thermotype,avgtemp,filter_$,mintemp,language,langfamily,Zanxiety,Zavoidance,Site
1993,4,4,4,4,4,4,4,4,4,4,4,2,4,2,4,2,3.94444444444444,0,4,2.44444444444444,89,4.11111111111111, ,4,1,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,8:19:59,2.8,2,3,2,4,4,4,4,4,4,4,4,4,4,5,2,2,2,2,2,25,4.5,2.18181818181818,2,2,4,2,2,2,2,2,2,2,2,2,3,2,3,2,2,3,2,3,1,4,2,2,2,1,1,3,4,3,3,1,1,1,2.15384615384615,2,2,2,1, ,4,4,2,1,8,5,5,4,1, ,2,5,1, , ,1,1, ,2,Sport,Social,Coffee Club, , ,3,4,2, , ,7,4,4,4,4,4,5,7,2,5,3,5,5,5,5,3,5,1,1,1,4,4,5,5,4,5,5,5,3,4,3,3,3,3,3,5,1,1,5,1,5,5,5,3,4,3,5,5,5,5,5,3,3,3,3,4,3,4,3,3,3,3,3,3,3,3,3.53846153846154,4,2,4,4,4,3,4,4,3,4,3,3,4,3,34.4,35.9,2,35.15,1,-1.66666666666667,5,1,.37722844936479,.741787803531831,Oxford
1945,2,2,4,2,2,2,2,2,2,1,2,3,2,2,2,2,3.11111111111111,8,4,1.77777777777778,89,2.66666666666667, ,2.09090909090909,1,5,3,3,2,4,3,2,2,3,4,5,4,2,2,2,5,3,2,2,2,2,2,2,1,1,2,3,2,5,2,3,2,4,4,3,6,8:19:48,2.2,2,0,3,5,3,4,4,3,4,4,5,4,5,5,5,2,3,2,1,13,5.16666666666667,1.27272727272727,1,2,1,1,1,1,1,2,2,1,1,2,2,2,1,2,1,2,2,2,1,3,4,2,2,2,3,2,3,5,3,3,4,4,3.07692307692308,1,2,1,6,4,2,2,1, ,1, ,3,2,1, ,1, ,1, , ,4,1, ,1, , , , , , , , , , ,6,5,5,5,5,5,5,5,1,1,3,2,5,3,3,5,5,3,3,1,4,4,4,5,3,5,4,4,1,4,4,1,1,5,2,4,3,2,4,1,4,3,3,4,5,4,5,3,2,3,4,1,2,2,3,2,2,3,2,4,1,1,1,2,4,1,2.15384615384615,3,3,3,2,2,2,2,2,1,2,3,3,1,2,35,35.2,2,35.1,1,-1.66666666666667,5,1,-.338679556728972,-.547283032425799,Oxford
1995,2,4,3,4,3,2,4,3,3,2,2,2,4,2,4,3,4,0,4.11111111111111,3.44444444444444,89,4, ,2.90909090909091,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,8:13:51,3,2,1,4,5,4,4,4,4,4,4,4,4,4,5,4,2,4,3,4,14,4.16666666666667,3.09090909090909,3,4,3,3,3,2,3,3,3,4,3,4,4,4,4,3,2,4,4,2,2,4,4,5,2,2,5,3,2,2,3,3,3,2,3.07692307692308,1,2,2,1, ,4,4,5, ,4,3,4,3,1, ,2,5,1, , ,3,1, ,1, , , , , , , , , , ,5,4,4,4,4,4,4,6,2,3,4,5,4,3,2,3,1,5,4,1,2,4,5,2,3,3,3,3,3,2,3,4,3,2,3,2,3,3,3,2,4,3,2,2,2,2,4,3,3,3,3,2,2,3,3,4,3,2,3,3,3,3,3,3,2,3,2.30769230769231,3,3,4,2,2,1,2,3,1,2,3,3,2,2,37,34.8,2,35.9,1,-1.66666666666667,5,1,.42495564977104,.642628508458168,Oxford
1994,4,3,3,2,2,4,4,2,2,5,2,2,2,2,2,1,4.22222222222222,8,3.11111111111111,2.55555555555556,89,3.11111111111111, ,3,1,4,4,4,3,7,6,4,6,3,5,3,5,3,4,5,4,3,3,4,3,5,3,3,2,3,4,1,2,3,3,3,5,3,2,3,4,8:10:41,1.8,2,6,3,4,4,4,3,3,2,1,4,3,4,3,4,2,2,2,2,29,5.66666666666667,2.63636363636364,3,3,3,4,2,1,2,2,3,2,4,2,3,2,3,3,2,2,2,4,2,1,3,2,1,3,2,1,1,2,3,3,3,2,2.07692307692308,1,2,2,1, ,4,4,5, ,8,1,8,8,1, ,2,8,1, , ,1,1, ,2,acting group,ball committee, , , ,7,7, , , ,6,7,5,5,6,5,5,6,3,2,4,3,5,2,2,5,2,1,3,2,3,2,4,3,4,3,3,3,1,4,3,3,2,2,2,5,2,2,4,2,4,2,2,2,4,2,2,2,2,2,3,4,2,3,4,3,2,2,4,3,4,3,3,3,2,4,2.84615384615385,3,4,5,2,2,2,2,3,2,3,4,5,2,3,36.6,36.3,2,36.45,1,-1.66666666666667,5,1,.615864451396043,-.150645852131143,Oxford
1990,2,3,1,4,1,2,3,2,2,2,1,2,2,3,3,4,2.11111111111111,0,3.77777777777778,1.33333333333333,89,3.22222222222222, ,2.09090909090909,1,1,2,2,2,2,2,2,2,2,2,6,4,2,2,1,2,1,1,3,5,3,3,3,1,2,3,3,3,6,6,3,2,3,3,3,3,8:10:40,2.8,2,1.14,3,4,4,4,4,4,4,2,4,4,3,2,2,2,2,3,1,23,3.16666666666667,1.27272727272727,2,2,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,2,1,2,3,4,2,3,2,2,2,3,4,2,5,2,2.76923076923077,1,2,2,1, ,4,4,4,1,2,2,5,1,1, ,1, ,3,1,8,5,1, ,1, , , , , , , , , , ,3,4,2,2,4,4,2,7,2,2,4,4,4,2,2,2,2,4,3,2,1,4,4,2,4,4,3,4,4,4,2,2,2,2,2,2,2,4,2,2,4,3,2,2,2,4,5,2,3,2,4,1,2,4,4,4,4,3,3,4,5,2,2,2,2,1,2.23076923076923,2,3,3,3,2,2,2,2,2,2,2,4,3,1,34.6,36.2,2,35.4,1,-1.66666666666667,5,1,-1.19776916404149,-.0514865570574791,Oxford
1995,2,4,1,2,2,1,3,2,1,1,1,2,1,1,1,1,2.5,0,4.66666666666667,2.33333333333333,89,1.61111111111111, ,1.81818181818182,1,3,3,4,4,2,4,1,1,2,2,2,2,2,1,2,1,5,4,2,1,2,2,1,3,2,1,1,1,1,2,1,1,2,2,1,3,8:09:17,1.2,2,0,5,5,5,5,5,5,4,4,5,4,5,8,6,3,4,3,5,33,4.66666666666667,1.63636363636364,2,2,1,3,1,1,1,1,2,2,2,3,3,1,3,1,1,3,1,5,1,2,3,4,3,1,2,2,3,4,5,3,4,3,3,2,2,2,1, ,4,1,5, ,4,1,8,8,1, ,2,8,1, , ,1,1, ,2,Choir,Rowing,The JCR, , ,7,7,7, , ,5,5,5,5,5,3,3,6,2,2,4,4,4,2,2,4,4,4,3,1,4,3,4,2,4,5,5,4,4,4,4,4,2,2,4,2,5,4,3,3,2,4,2,1,4,3,4,2,2,2,2,2,2,4,4,4,2,4,4,2,5,4,4,4,2,2,2,2,3,3,1,2,2,2,3,2,1,2,5,1,2,35,36.4,2,35.7,1,-1.66666666666667,5,1,-.86367876119773,-1.48929633562561,Oxford
1985,2,3,2,3,1,2,2,3,4,2,1,4,1,3,3,5,3.61111111111111,0,3.22222222222222,3,89,3.11111111111111, ,2.27272727272727,1,5,3,2,3,5,5,3,5,3,2,5,3,3,5,3,2,3,5,5,3,5,1,1,4,5,3,4,2,3,3,2,2,3,3,3,4,8:08:50,3.2,2,1,3,4,3,3,3,4,3,3,3,3,4,6,5,4,3,3,5,17,5,3.18181818181818,3,2,4,3,4,3,4,2,4,3,3,4,3,1,4,4,1,3,3,4,2,3,2,3,3,4,3,2,3,4,3,2,2,3,2.84615384615385,1,2,2,1, ,4,4,5, ,2,1,3,3,1, ,2,5,1, , ,3,1, ,2,Choir, , , , ,5, , , , ,5,5,5,5,5,5,5,6,2,3,3,4,4,3,2,3,4,5,3,3,2,3,2,4,4,4,4,4,4,4,5,4,2,2,2,2,4,4,4,2,4,4,2,3,3,2,3,2,3,2,2,2,4,2,4,4,4,4,4,3,5,3,2,2,2,1,3,3,3,4,3,3,3,2,3,3,3,3,4,3,3,35.2,36.1,2,35.65,1,-1.66666666666667,5,1,.0908652469272851,-.150645852131143,Oxford
1993,2,3,1,3,2,2,2,3,4,2,2,2,2,3,4,2,2.77777777777778,0,3.88888888888889,2.55555555555556,89,3.88888888888889, ,2.36363636363636,1,2,2,2,2,4,2,2,3,4,3,4,3,4,2,2,3,3,3,4,3,4,4,4,4,3,4,4,4,4,5,4,3,4,3,4,5,8:06:22,2.6,2,2,2,4,4,4,4,4,4,3,4,4,4,4,4,4,3,2,3,9,3.83333333333333,2.27272727272727,2,2,2,2,1,1,4,2,4,2,3,3,4,2,1,1,3,4,3,2,2,3,2,4,2,4,1,2,2,3,4,4,4,2,2.84615384615385,2,2,2,1, ,4,2,5, ,3,1,4,4,1, ,2,8,1, , ,1,1, ,1, , , , , , , , , , ,4,5,3,3,4,4,4,6,1,4,2,4,4,5,2,1,5,4,3,2,2,2,3,3,3,3,3,4,3,2,3,3,2,2,3,3,2,2,3,2,3,3,2,2,3,2,2,2,3,3,3,3,2,3,2,3,2,2,1,3,4,3,3,4,1,3,2.92307692307692,3,3,4,3,3,3,3,3,3,3,3,3,2,2,34.9,36.1,2,35.5,1,-1.66666666666667,5,1,-.625042759166476,.543469213384504,Oxford
1981,1,1,1,2,1,1,1,1,2,1,1,3,2,2,3,5,2.11111111111111,0,4,3.22222222222222,89,2.33333333333333, ,1.18181818181818,1,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,2,2,2,2,2,4,2,2,2,8:05:35,3,2,0,5,4,4,4,4,4,4,4,4,4,2,2,3,2,2,1,1,35,5.83333333333333,2.90909090909091,4,3,4,3,4,2,2,2,2,2,4,4,4,3,4,2,2,4,2,4,1,3,4,5,4,4,3,2,4,4,4,2,4,3,3.53846153846154,1,2,2,1, ,2,2,5, ,8,8,4,3,2,8,2,8,3,3,8,2,1, ,1, , , , , , , , , , ,5,7,7,6,5,5,5,8,3,1,4,4,4,2,2,3,3,4,3,2,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,3,4,3,2,2,2,4,3,2,3,3,2,3,4,3,4,4,4,2,3,3,3,3,2,3,2,2,2,3,4,2,2.07692307692308,2,3,2,3,2,2,1,2,2,2,2,4,2,2,34.7,36,2,35.35,1,-1.66666666666667,5,1,-1.19776916404149,-.84476091764679,Oxford
1995,2,4,2,2,4,4,4,2,2,4,3,2,2,1,4,2,3.38888888888889,0,4.11111111111111,2.88888888888889,89,3.83333333333333, ,3,1,2,2,4,3,3,6,2,6,2,3,3,2,6,2,6,2,6,1,3,3,5,5,5,7,6,2,3,5,2,6,2,5,3,3,2,2,8:04:56,2.2,2,6,4,4,4,4,4,5,4,3,4,5,3,4,4,6,2,5,5,20,5.16666666666667,2.54545454545455,4,4,2,4,1,2,1,1,4,1,4,3,4,1,4,4,5,2,1,2,1,3,3,4,2,4,1,4,1,3,3,3,3,4,2.92307692307692,1,2,2,1, ,4,4,5, ,3,1,7,6,2,2,2,7,3,1,4,1,1, ,1, , , , , , , , , , ,4,6,7,6,5,3,5,8,3,2,2,4,5,3,4,3,4,4,4,4,4,4,5,2,4,4,2,5,4,4,4,2,1,3,4,4,2,4,5,2,3,4,2,3,5,2,5,3,3,2,4,4,2,2,4,4,2,3,1,2,4,2,4,4,2,3,3.30769230769231,3,4,5,2,3,3,2,4,2,4,4,5,2,5,34.6,36.5,2,35.55,1,-1.66666666666667,5,1,-.100043554697718,.493889565847672,Oxford
1991,3,2,2,3,2,3,3,2,3,2,3,2,2,3,3,3,3.33333333333333,0,3.55555555555556,2,89,3.83333333333333, ,2.54545454545455,2,3,4,3,4,4,3,3,4,3,3,4,3,3,3,4,3,3,3,3,4,3,4,4,3,3,5,5,5,4,4,4,3,5,3,4,3,8:00:30,2.6,2,0,5,4,3,4,3,3,3,4,4,4,4,5,4,3,3,3,3,25,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,3,4,3,3,3,2,3,3,2,3,2,2.76923076923077,1,2,1,1, ,4,4,4,1,1, ,4,8,2,8,2,3,1, , ,1,2,2,1, , , , , , , , , , ,6,6,6,6,6,6,6,8,3,4,4,4,4,2,2,4,3,3,3,2,2,2,4,3,4,2,2,2,2,2,2,2,3,2,2,3,3,4,3,3,3,4,3,3,4,4,3,2,3,4,3,2,3,4,3,3,3,2,4,4,4,2,2,3,3,3,2.92307692307692,3,3,2,3,3,3,3,3,3,3,3,4,3,3,34.1,36.2,2,35.15,1,-1.66666666666667,5,1,-.147770755103969,.493889565847672,Oxford
1987,2,4,2,4,2,2,4,2,2,3,2,2,2,3,3,2,2.27777777777778,0,3,2.44444444444444,88,2.33333333333333, ,2.63636363636364,1,3,2,1,2,2,2,1,2,2,1,5,2,2,2,3,2,6,1,1,1,5,2,5,2,2,2,2,2,1,1,1,1,5,5,2,2,7:20:00,2.4,2,0,3,4,3,4,4,3,4,2,2,1,5,5,4,2,2,6,4,31,5,1.27272727272727,3,1,1,2,1,1,1,1,1,1,1,2,4,2,4,2,1,2,2,3,1,2,5,2,3,4,2,1,5,4,3,3,3,2,3,2,2,1,1, ,4,1,4,2,5,1,8,6,1, ,1, ,3,8,8,1,1, ,2,Music Group, , , , ,3, , , , ,6,6,4,4,5,5,6,7,2,3,3,4,4,2,1,1,3,5,2,2,3,3,4,3,3,5,4,3,3,3,3,3,1,2,1,2,3,3,3,3,2,2,3,4,4,4,4,2,3,2,4,2,2,4,3,3,2,2,3,2,3,3,2,2,4,2,2.30769230769231,2,3,3,2,2,1,3,3,2,2,2,5,2,3,35.5,36.9,2,36.2,1,-2.22222222222222,5,1,-1.05458756282273,-.84476091764679,Oxford
1995,2,4,1,3,2,2,2,2,3,3,2,2,1,2,2,2,2.16666666666667,4,4.22222222222222,3,88,1.33333333333333, ,2.36363636363636,1,4,2,1,2,4,2,1,2,3,1,2,2,1,4,1,1,5,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,2,2,2,1,7:19:46,1.8,2,0,3,4,4,4,5,5,5,3,4,4,5,7,4,5,3,3,6,23,4.16666666666667,2.45454545454545,4,2,2,4,2,2,2,2,2,3,2,3,4,3,4,1,2,4,2,4,1,2,3,5,3,3,1,1,2,3,3,5,2,2,2.69230769230769,2,2,2,1, ,4,4,4,1,4,1,8,6,1, ,2,8,3,1,1,8,1, ,1, , , , , , , , , , ,3,5,5,4,5,3,3,8,4,1,4,2,5,4,3,2,4,1,4,1,2,2,4,4,4,5,3,5,3,4,4,2,5,1,3,2,4,4,4,2,2,4,2,2,3,2,5,2,2,4,4,2,2,2,4,4,4,3,4,3,2,4,2,3,2,4,2.53846153846154,2,2,4,3,3,2,3,2,2,2,3,3,3,2,35.9,36.7,2,36.3,1,-2.22222222222222,5,1,-1.15004196363523,-1.73719457330976,Oxford
1948,3,4,1,2,4,2,3,4,2,1,2,2,2,2,4,2,2.11111111111111,0,4.44444444444444,2.55555555555556,88,2.27777777777778, ,2.54545454545455,1,1,1,1,1,2,2,2,1,7,1,1,2,1,1,1,2,4,7,1,1,1,7,7,3,2,2,6,1,1,1,1,1,1,2,1,2,9:12:23,2.4,2,3,2,5,5,5,5,5,4,3,4,4,4,4,4,4,5,1,2,27,4.5,1.36363636363636,4,1,1,2,1,1,1,1,1,1,1,1,3,2,4,1,2,2,4,4,1,2,4,4,2,3,4,2,2,4,4,4,2,3,3.07692307692308,2,2,1,3,3,1, ,1, ,4,3,1,1,2,8,1, ,1, , ,3,2,8,1, , , , , , , , , , ,3,6,6,5,4,3,2,7,3,1,4,4,5,2,2,2,4,5,2,2,2,4,5,5,2,4,4,5,2,4,5,4,1,4,2,1,4,5,2,1,2,5,3,5,3,4,1,2,4,2,4,2,2,2,4,2,1,3,4,4,1,4,5,4,5,1,2.30769230769231,2,2,3,2,2,1,3,2,2,2,3,3,3,3,36.1,35.8,2,35.95,1,-2.22222222222222,5,1,-1.19776916404149,-.894340565183622,Oxford
1997,3,2,2,2,2,2,2,2,1,2,4,3,4,2,3,2,1.55555555555556,0,2.88888888888889,2.66666666666667,88,1.27777777777778, ,2.18181818181818,1,1,1,1,1,1,3,1,1,1,1,3,1,2,3,1,2,3,1,1,1,3,1,1,1,2,1,1,1,1,1,1,1,1,3,1,1,9:10:18,2.8,2,15,4,4,3,4,3,2,2,2,3,3,3,4,5,4,4,2,6,24,5.33333333333333,2.81818181818182,4,3,4,4,4,2,2,2,2,1,3,2,3,2,4,2,2,4,1,4,1,3,3,3,2,4,2,3,2,4,3,4,2,4,3,2,2,1,1, ,4,4,4,4,4,4,6,6,2,1,2,8,1, , ,4,1, ,1, , , , , , , , , , ,6,5,6,3,6,6,6,8,3,1,2,2,5,5,4,2,5,4,3,1,4,4,4,2,4,5,5,5,2,5,4,2,2,4,3,5,1,2,3,1,4,3,3,2,5,4,2,2,4,3,3,2,4,2,3,5,5,5,5,2,4,2,5,4,2,4,2.46153846153846,3,4,3,2,1,1,2,4,2,2,4,4,1,3,35,36.7,2,35.85,1,-2.22222222222222,5,1,-1.67504116810399,-1.7867742208466,Oxford
1980,3,3,3,4,2,4,4,3,1,3,1,1,1,1,1,2,6.72222222222222,0,5,2.11111111111111,88,4, ,2.81818181818182,1,7,7,7,7,7,7,7,7,7,7,7,7,7,6,7,7,6,4,5,6,6,4,6,2,1,7,4,4,3,1,4,1,4,4,4,6,9:08:43,1.2,2,9,1,5,5,5,5,5,5,5,5,5,2,2,2,2,2,2,2,18,1,2.27272727272727,3,3,3,2,3,1,2,2,2,1,3,2,4,1,2,1,1,3,1,4,2,3,1,4,2,2,1,2,2,3,5,1,2,3,2.38461538461538,1,2,2,1, ,4,4,5, ,8,4,4,4,2,1,1, ,2,1,2,1,1, ,1, , , , , , , , , , ,1,1,1,1,1,1,1,7,1,4,4,5,5,3,3,3,3,4,4,3,1,5,5,5,5,5,5,5,5,3,3,4,3,1,2,2,4,4,4,4,3,4,3,1,3,3,4,4,3,5,4,2,1,2,4,3,5,5,3,4,5,3,5,3,1,3,3,4,3,3,2,2,3,3,4,2,3,3,5,3,4,35.5,36.7,2,36.1,1,-2.22222222222222,5,1,2.76358846967733,.642628508458168,Oxford
1967,2,2,4,3,2,3,2,2,2,2,2,2,2,2,2,3,5.05555555555556,2,3.44444444444444,3.22222222222222,88,4.72222222222222, ,2.36363636363636,1,6,6,4,6,6,6,6,5,4,6,4,6,4,6,4,4,4,4,4,6,6,7,6,4,4,4,6,2,2,7,2,4,6,7,4,4,9:00:57,2.2,2,0,3,4,4,4,4,5,5,2,2,1,5,3,4,2,1,1,2,43,1.5,1.81818181818182,1,1,1,4,1,2,1,1,3,1,4,4,4,2,4,4,2,3,4,2,2,2,5,2,3,4,5,1,4,4,5,3,4,3,3.46153846153846,2,2,3,3,3,3,1,5, ,3,1,8,4,1, ,2,8,2,8,8,3,1, ,2,teachers,pupils, , , ,7,7, , , ,1,2,1,1,2,2,2,8,2,1,5,3,5,5,1,2,4,5,4,5,3,3,4,1,5,3,3,3,3,4,3,3,3,3,3,1,2,4,4,1,4,2,3,2,3,2,3,2,2,2,3,3,3,1,3,3,3,4,4,3,1,3,2,4,3,1,2.30769230769231,3,2,3,2,2,2,2,3,2,2,3,5,2,2,34.9,36.8,2,35.85,1,-2.22222222222222,5,1,1.3317724574898,1.28716392643698,Oxford
1997,4,3,2,3,4,4,4,4,2,2,3,4,4,2,2,1,5.72222222222222,0,3.88888888888889,3.44444444444444,88,2.55555555555556, ,3.18181818181818,1,7,7,6,5,5,6,7,6,7,4,7,2,4,7,7,7,7,2,2,2,3,1,2,5,3,2,4,2,2,1,3,2,5,1,1,5,8:54:59,2.6,2,2,3,4,4,2,5,5,4,5,3,3,5,6,7,4,4,2,2,21,5,3.36363636363636,5,4,4,4,4,2,3,2,3,2,4,3,5,3,4,2,2,4,3,5,2,2,2,1,3,4,1,1,2,2,3,2,3,3,2.23076923076923,2,2,2,1, ,4,4,5, ,3,2,5,5,2,1,2,8,3,1,5,2,1, ,1, , , , , , , , , , ,4,5,6,3,7,5,5,8,3,2,4,3,4,4,4,4,3,2,2,2,2,4,3,4,4,5,5,4,2,4,3,3,3,2,4,4,1,3,3,2,5,5,2,3,3,5,5,2,3,3,3,3,3,2,3,4,3,4,4,3,3,4,3,2,2,4,3.15384615384615,2,2,5,4,2,2,3,4,3,5,2,5,3,4,35,37,2,36,1,-2.22222222222222,5,1,1.90449886236481,-.646442327499463,Oxford
1992,2,3,1,3,3,2,4,3,2,3,4,1,2,2,3,2,2.77777777777778,0,3,2.11111111111111,88,2.72222222222222, ,2.72727272727273,1,4,4,2,4,1,4,3,3,2,2,2,1,1,3,6,1,6,1,4,2,6,4,2,2,3,2,5,2,2,2,1,2,3,3,2,2,8:52:59,2,2,0,4,3,2,3,3,2,3,4,4,3,4,6,2,4,3,4,4,27,3.83333333333333,3.54545454545455,4,4,4,3,4,2,3,4,5,2,4,1,1,1,4,1,2,4,1,4,1,3,3,2,4,4,2,3,3,2,4,3,4,3,3.07692307692308,2,2,2,1, ,2,2,4,1,3,1,6,3,1, ,1, ,2,8,8,1,1, ,2,Oxford University Roleplaying Society, , , , ,2, , , , ,5,5,4,3,3,3,3,7,1,1,3,5,4,2,2,2,4,5,4,1,2,3,5,5,5,3,3,4,2,2,3,2,2,2,2,2,5,4,3,3,3,3,2,1,3,4,5,1,3,4,3,2,2,3,3,4,3,3,2,3,2,2,3,2,2,4,3.23076923076923,3,4,4,3,3,3,3,3,3,3,4,5,2,4,35.3,36.3,2,35.8,1,-2.22222222222222,5,1,-.625042759166476,-.497703384888966,Oxford
1986,2,3,1,2,2,1,2,2,2,1,2,2,3,1,3,1,4.16666666666667,0,3.33333333333333,1.88888888888889,88,3.22222222222222, ,1.81818181818182,1,6,4,5,6,6,4,3,7,3,2,4,6,5,6,1,4,2,1,3,3,5,2,3,3,1,4,3,5,2,3,5,2,5,5,1,3,8:51:12,2,2,2,5,4,3,5,5,3,3,2,3,2,3,4,5,2,2,3,3,16,3,1.72727272727273,3,3,2,3,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,1,5,4,5,3,5,5,5,4,5,4,5,5,5,4.61538461538462,2,2,2,1, ,2,2,4,1,1, ,5,2,1, ,1, ,3,1,8,1,1, ,1, , , , , , , , , , ,4,3,4,2,3,2,2,6,0,2,4,4,4,1,3,4,4,5,2,2,2,4,4,5,4,5,5,4,3,4,4,3,3,4,2,3,4,5,2,4,3,2,2,5,4,2,4,2,3,4,2,3,4,4,3,4,3,4,4,2,3,2,3,3,2,3,2.15384615384615,2,3,2,3,2,2,2,2,3,2,3,2,1,1,35.7,35.9,2,35.8,1,-2.22222222222222,5,1,.568137250989793,-.0514865570574791,Oxford
1995,2,2,3,2,2,1,2,2,4,2,1,3,2,3,3,3,3.72222222222222,0,4.33333333333333,2.11111111111111,88,3.94444444444444, ,2.09090909090909,1,6,2,4,3,6,3,2,6,3,2,4,2,4,2,5,6,5,2,5,4,5,4,4,5,5,3,5,2,3,3,2,6,3,4,4,4,8:50:56,2.8,2,0,2,5,5,5,5,5,3,4,4,3,2,2,2,1,1,2,2,14,3.66666666666667,2,4,3,2,3,1,1,2,1,1,2,2,2,2,3,2,4,2,1,2,1,2,2,1,4,5,1,2,3,2,3,4,5,4,3,3,2,2,2,1, ,4,4,3,1,1, ,7,6,2,1,2,8,1, , ,1,1, ,1, , , , , , , , , , ,3,5,4,4,3,3,3,7,3,4,4,4,2,1,3,4,2,5,4,2,2,3,5,4,2,3,2,3,3,3,3,3,2,2,3,1,5,3,3,4,4,4,2,5,4,2,2,2,4,5,4,3,2,5,3,4,2,1,2,5,3,2,2,3,1,5,2.92307692307692,4,3,4,3,3,2,3,3,2,3,2,5,2,4,35.8,36.6,2,36.2,1,-2.22222222222222,5,1,.186319647739787,.593048860921336,Oxford
1994,4,4,1,4,4,3,3,4,2,3,3,2,3,2,5,2,4.33333333333333,0,5,2.66666666666667,88,3.61111111111111, ,3.18181818181818,1,3,5,5,6,5,6,3,5,5,3,5,5,3,4,4,3,6,2,3,3,4,3,3,3,4,5,5,3,3,2,3,5,3,5,4,4,8:43:41,2.8,2,1,3,5,5,5,5,5,5,5,5,5,4,5,4,2,2,3,4,22,4.5,2.90909090909091,4,4,4,3,4,1,2,1,3,2,4,3,3,2,2,1,3,4,2,4,2,1,3,3,2,2,2,3,3,3,4,2,3,2,2.53846153846154,2,2,2,1, ,4,4,5, ,3,3,6,5,1, ,2,8,1, , ,1,2,8,1, , , , , , , , , , ,5,4,4,5,4,5,4,7,4,2,5,4,4,3,2,2,3,5,5,2,2,3,4,4,3,4,3,3,3,3,3,2,3,1,3,4,4,5,3,4,3,4,3,5,4,5,2,4,2,4,4,3,3,2,4,3,2,2,4,3,3,3,3,2,2,3,2.61538461538462,3,4,3,2,2,2,2,3,2,2,3,3,2,4,36.6,36.9,2,36.75,1,-2.22222222222222,5,1,.711318852208545,.295570975700344,Oxford
